resvid;fecha_inicio;fecha_fin
5503;2055-04-05;2055-04-15
5504;2093-07-03;2093-07-21
5505;2090-01-01;2090-01-01
5506;2034-09-23;2034-10-08
5507;2049-04-15;2049-04-21
5508;2064-02-03;2064-02-11
5509;2048-10-28;2048-10-31
5510;2021-09-19;2021-09-30
5511;2070-04-10;2070-04-13
5512;2037-07-03;2037-07-08
5513;2026-09-08;2026-09-16
5514;2085-08-15;2085-08-15
5515;2019-10-09;2019-10-26
5516;2073-04-11;2073-04-17
5517;2026-02-13;2026-02-21
5518;2047-04-23;2047-04-26
5519;2040-08-04;2040-08-11
5520;2096-09-17;2096-10-06
5521;2078-07-13;2078-07-16
5522;2061-07-14;2061-07-20
5523;2086-08-09;2086-08-14
5524;2066-01-24;2066-02-04
5525;2032-01-04;2032-01-17
5526;2030-10-18;2030-10-24
5527;2027-08-16;2027-08-19
5528;2048-11-29;2048-12-18
5529;2054-10-21;2054-10-26
5530;2088-06-07;2088-06-26
5531;2039-09-19;2039-09-24
5532;2075-02-26;2075-02-27
5533;2078-05-16;2078-05-24
5534;2039-03-20;2039-03-26
5535;2040-05-12;2040-05-27
5536;2098-11-24;2098-12-02
5537;2068-04-05;2068-04-10
5538;2080-04-12;2080-04-15
5539;2036-12-18;2037-01-06
5540;2080-05-05;2080-05-07
5541;2072-11-13;2072-11-20
5542;2096-06-06;2096-06-22
5543;2065-10-17;2065-11-03
5544;2093-03-24;2093-04-10
5545;2075-01-04;2075-01-23
5546;2024-05-24;2024-05-31
5547;2075-07-31;2075-08-14
5548;2090-07-20;2090-07-20
5549;2022-07-02;2022-07-07
5550;2070-08-13;2070-08-28
5551;2027-02-19;2027-02-20
5552;2037-02-09;2037-02-23
5553;2067-04-07;2067-04-25
5554;2075-06-16;2075-06-28
5555;2090-03-13;2090-03-19
5556;2042-09-07;2042-09-07
5557;2046-01-18;2046-01-26
5558;2035-08-31;2035-09-13
5559;2090-06-27;2090-07-14
5560;2084-10-31;2084-10-31
5561;2044-11-26;2044-12-10
5562;2090-06-13;2090-06-30
5563;2047-08-24;2047-09-12
5564;2088-04-03;2088-04-22
5565;2064-09-16;2064-09-20
5566;2038-04-29;2038-05-15
5567;2059-02-20;2059-03-02
5568;2037-12-29;2038-01-12
5569;2027-02-17;2027-02-23
5570;2045-01-23;2045-02-04
5571;2070-02-17;2070-03-01
5572;2052-11-23;2052-12-11
5573;2095-11-03;2095-11-11
5574;2075-05-03;2075-05-15
5575;2040-03-10;2040-03-28
5576;2040-04-19;2040-04-23
5577;2029-11-21;2029-11-21
5578;2069-08-03;2069-08-08
5579;2047-07-11;2047-07-12
5580;2082-12-04;2082-12-23
5581;2069-08-19;2069-09-02
5582;2049-12-28;2050-01-05
5583;2090-01-17;2090-01-21
5584;2059-11-22;2059-11-25
5585;2065-01-02;2065-01-19
5586;2031-12-11;2031-12-11
5587;2091-04-29;2091-05-03
5588;2028-03-19;2028-03-21
5589;2022-03-23;2022-04-03
5590;2067-09-05;2067-09-12
5591;2080-08-10;2080-08-24
5592;2085-02-12;2085-02-22
5593;2065-09-16;2065-10-05
5594;2053-08-08;2053-08-17
5595;2022-12-31;2023-01-10
5596;2044-10-20;2044-10-25
5597;2036-01-04;2036-01-10
5598;2057-03-06;2057-03-19
5599;2064-01-06;2064-01-12
5600;2028-05-01;2028-05-16
5601;2091-05-23;2091-06-07
5602;2059-12-17;2060-01-03
5603;2089-12-27;2090-01-01
5604;2099-10-15;2099-10-29
5605;2074-05-21;2074-05-24
5606;2079-01-15;2079-01-26
5607;2079-01-08;2079-01-24
5608;2093-09-08;2093-09-23
5609;2022-09-24;2022-10-07
5610;2086-09-27;2086-10-11
5611;2056-12-06;2056-12-22
5612;2053-09-06;2053-09-24
5613;2029-05-10;2029-05-28
5614;2081-01-20;2081-01-28
5615;2090-08-31;2090-09-10
5616;2072-01-03;2072-01-19
5617;2085-08-01;2085-08-18
5618;2062-05-03;2062-05-12
5619;2044-05-16;2044-06-02
5620;2046-12-10;2046-12-24
5621;2023-04-26;2023-04-26
5622;2075-12-31;2076-01-14
5623;2026-09-25;2026-10-02
5624;2054-11-15;2054-11-17
5625;2054-08-28;2054-08-28
5626;2095-01-11;2095-01-20
5627;2047-11-26;2047-12-07
5628;2097-11-24;2097-12-09
5629;2057-01-12;2057-01-21
5630;2059-05-18;2059-05-29
5631;2058-10-30;2058-11-03
5632;2070-05-10;2070-05-28
5633;2089-05-13;2089-05-31
5634;2077-01-05;2077-01-23
5635;2042-06-25;2042-07-09
5636;2042-08-07;2042-08-18
5637;2098-03-13;2098-03-23
5638;2043-03-25;2043-04-04
5639;2078-05-18;2078-06-03
5640;2049-05-08;2049-05-25
5641;2051-05-02;2051-05-20
5642;2042-02-21;2042-02-28
5643;2083-10-14;2083-10-15
5644;2063-08-08;2063-08-23
5645;2033-07-09;2033-07-17
5646;2037-11-15;2037-12-01
5647;2031-03-24;2031-03-24
5648;2043-02-11;2043-02-14
5649;2024-11-12;2024-11-28
5650;2087-08-02;2087-08-15
5651;2062-09-08;2062-09-10
5652;2074-11-17;2074-11-17
5653;2073-05-30;2073-06-06
5654;2051-06-26;2051-07-14
5655;2057-03-13;2057-03-13
5656;2025-07-25;2025-08-06
5657;2064-01-24;2064-02-10
5658;2092-01-15;2092-01-28
5659;2067-07-29;2067-08-12
5660;2075-08-23;2075-09-01
5661;2030-02-05;2030-02-05
5662;2059-12-26;2059-12-28
5663;2042-09-24;2042-10-01
5664;2085-02-14;2085-02-25
5665;2054-10-19;2054-10-25
5666;2092-01-10;2092-01-18
5667;2068-01-29;2068-02-05
5668;2023-10-27;2023-10-29
5669;2090-08-26;2090-09-14
5670;2042-02-16;2042-02-20
5671;2095-11-15;2095-11-20
5672;2025-05-03;2025-05-09
5673;2055-11-18;2055-11-30
5674;2088-11-15;2088-11-17
5675;2019-05-27;2019-05-28
5676;2069-04-05;2069-04-15
5677;2060-07-24;2060-07-25
5678;2068-09-05;2068-09-17
5679;2085-02-12;2085-02-15
5680;2019-08-06;2019-08-17
5681;2044-02-16;2044-02-25
5682;2045-03-26;2045-04-10
5683;2027-05-20;2027-05-26
5684;2094-09-25;2094-10-04
5685;2040-06-24;2040-07-13
5686;2077-08-17;2077-09-03
5687;2080-03-23;2080-04-10
5688;2091-03-06;2091-03-16
5689;2083-07-08;2083-07-21
5690;2058-12-01;2058-12-09
5691;2047-10-30;2047-10-31
5692;2027-04-02;2027-04-17
5693;2057-06-28;2057-07-08
5694;2056-01-28;2056-02-07
5695;2095-06-10;2095-06-14
5696;2066-01-09;2066-01-13
5697;2046-04-04;2046-04-04
5698;2068-07-15;2068-07-21
5699;2034-08-28;2034-08-28
5700;2085-03-10;2085-03-27
5701;2030-10-09;2030-10-26
5702;2069-05-30;2069-06-05
5703;2052-03-07;2052-03-24
5704;2087-12-15;2087-12-17
5705;2089-05-23;2089-05-30
5706;2049-12-31;2050-01-10
5707;2062-04-21;2062-04-25
5708;2045-11-23;2045-11-29
5709;2082-07-07;2082-07-25
5710;2046-03-20;2046-04-08
5711;2061-05-04;2061-05-04
5712;2070-10-26;2070-11-06
5713;2091-08-30;2091-09-17
5714;2026-05-27;2026-05-31
5715;2061-05-05;2061-05-17
5716;2070-08-05;2070-08-11
5717;2022-02-15;2022-02-16
5718;2051-09-14;2051-09-17
5719;2028-04-30;2028-05-06
5720;2083-06-10;2083-06-12
5721;2076-09-03;2076-09-11
5722;2075-12-08;2075-12-17
5723;2027-08-31;2027-09-11
5724;2056-04-11;2056-04-23
5725;2029-03-11;2029-03-28
5726;2060-06-29;2060-07-01
5727;2053-06-22;2053-07-11
5728;2045-07-27;2045-08-11
5729;2019-04-23;2019-05-06
5730;2077-12-08;2077-12-08
5731;2021-04-25;2021-04-27
5732;2019-12-13;2019-12-19
5733;2064-03-16;2064-04-03
5734;2082-06-01;2082-06-02
5735;2029-03-13;2029-03-19
5736;2059-03-04;2059-03-14
5737;2025-06-25;2025-07-05
5738;2068-04-22;2068-05-10
5739;2089-03-29;2089-03-31
5740;2073-05-06;2073-05-17
5741;2036-10-04;2036-10-23
5742;2067-10-19;2067-11-02
5743;2022-03-23;2022-03-26
5744;2087-05-29;2087-05-29
5745;2042-04-30;2042-05-08
5746;2099-10-26;2099-11-05
5747;2071-12-04;2071-12-06
5748;2058-06-17;2058-06-29
5749;2099-02-23;2099-03-05
5750;2051-05-20;2051-06-07
5751;2049-07-07;2049-07-18
5752;2089-05-07;2089-05-24
5753;2065-10-23;2065-11-07
5754;2051-01-01;2051-01-06
5755;2099-12-18;2099-12-28
5756;2039-05-20;2039-05-29
5757;2024-03-19;2024-03-19
5758;2050-01-04;2050-01-09
5759;2020-02-09;2020-02-19
5760;2081-01-06;2081-01-12
5761;2094-12-19;2095-01-06
5762;2028-04-02;2028-04-10
5763;2060-02-13;2060-02-16
5764;2024-04-12;2024-04-12
5765;2074-03-04;2074-03-06
5766;2090-09-09;2090-09-27
5767;2044-12-01;2044-12-15
5768;2089-01-23;2089-01-23
5769;2081-04-25;2081-04-28
5770;2023-04-26;2023-04-27
5771;2063-02-25;2063-02-25
5772;2065-05-21;2065-06-08
5773;2041-03-22;2041-04-10
5774;2045-09-24;2045-10-03
5775;2045-09-29;2045-10-18
5776;2071-04-06;2071-04-20
5777;2081-07-05;2081-07-11
5778;2086-01-13;2086-01-29
5779;2082-07-08;2082-07-17
5780;2053-04-07;2053-04-24
5781;2026-12-16;2026-12-24
5782;2060-04-12;2060-04-15
5783;2040-01-06;2040-01-18
5784;2099-08-06;2099-08-06
5785;2062-05-02;2062-05-05
5786;2075-10-28;2075-10-28
5787;2080-07-10;2080-07-25
5788;2046-06-28;2046-06-28
5789;2062-01-08;2062-01-09
5790;2039-10-14;2039-10-23
5791;2086-07-16;2086-07-23
5792;2035-01-11;2035-01-28
5793;2076-06-14;2076-06-23
5794;2096-02-25;2096-02-27
5795;2052-02-25;2052-03-06
5796;2077-10-13;2077-10-18
5797;2058-06-02;2058-06-16
5798;2064-06-09;2064-06-24
5799;2026-09-03;2026-09-10
5800;2090-09-15;2090-10-02
5801;2059-08-03;2059-08-17
5802;2058-02-28;2058-03-03
5803;2060-06-27;2060-07-06
5804;2044-06-17;2044-06-24
5805;2034-05-30;2034-06-12
5806;2099-11-18;2099-11-30
5807;2074-05-12;2074-05-31
5808;2066-07-21;2066-07-22
5809;2084-06-17;2084-07-04
5810;2030-04-27;2030-05-01
5811;2069-12-21;2069-12-21
5812;2064-06-27;2064-07-01
5813;2044-07-15;2044-07-19
5814;2086-07-27;2086-07-27
5815;2034-01-15;2034-01-28
5816;2046-03-07;2046-03-23
5817;2071-08-24;2071-09-12
5818;2063-09-11;2063-09-27
5819;2066-07-15;2066-07-28
5820;2051-06-17;2051-07-02
5821;2052-07-15;2052-07-19
5822;2091-10-15;2091-10-30
5823;2087-03-21;2087-04-09
5824;2091-08-08;2091-08-23
5825;2060-01-12;2060-01-25
5826;2086-04-26;2086-05-05
5827;2030-06-23;2030-06-26
5828;2039-08-06;2039-08-14
5829;2025-12-22;2026-01-10
5830;2099-02-02;2099-02-06
5831;2089-06-23;2089-06-27
5832;2090-02-23;2090-02-28
5833;2084-07-07;2084-07-22
5834;2026-07-22;2026-07-22
5835;2064-05-29;2064-05-31
5836;2087-07-24;2087-08-02
5837;2030-11-19;2030-12-06
5838;2076-04-21;2076-04-28
5839;2034-08-03;2034-08-12
5840;2056-11-15;2056-11-19
5841;2032-09-22;2032-09-27
5842;2050-08-13;2050-08-21
5843;2067-07-12;2067-07-15
5844;2077-03-09;2077-03-25
5845;2046-05-01;2046-05-09
5846;2099-07-15;2099-07-20
5847;2043-10-28;2043-11-11
5848;2041-10-01;2041-10-14
5849;2044-12-09;2044-12-17
5850;2098-02-23;2098-03-02
5851;2081-03-30;2081-04-06
5852;2021-03-06;2021-03-15
5853;2032-06-06;2032-06-23
5854;2038-06-11;2038-06-23
5855;2050-09-27;2050-09-27
5856;2058-08-19;2058-08-26
5857;2086-08-07;2086-08-13
5858;2023-04-07;2023-04-24
5859;2050-08-22;2050-09-07
5860;2035-04-03;2035-04-03
5861;2063-09-15;2063-09-18
5862;2055-08-08;2055-08-13
5863;2023-11-27;2023-11-29
5864;2048-08-12;2048-08-17
5865;2025-03-01;2025-03-09
5866;2065-06-27;2065-07-03
5867;2083-11-20;2083-11-21
5868;2057-12-08;2057-12-22
5869;2027-12-14;2027-12-21
5870;2029-01-01;2029-01-11
5871;2074-06-12;2074-06-29
5872;2065-01-08;2065-01-15
5873;2067-07-21;2067-07-25
5874;2065-02-27;2065-03-15
5875;2062-10-12;2062-10-31
5876;2081-05-16;2081-05-17
5877;2059-12-10;2059-12-20
5878;2059-12-23;2059-12-24
5879;2077-05-21;2077-05-28
5880;2020-10-04;2020-10-12
5881;2066-01-10;2066-01-10
5882;2063-01-20;2063-01-20
5883;2064-01-11;2064-01-24
5884;2058-02-13;2058-03-03
5885;2064-05-07;2064-05-15
5886;2095-06-26;2095-07-08
5887;2055-02-20;2055-03-06
5888;2079-02-18;2079-02-18
5889;2096-11-24;2096-11-26
5890;2040-05-27;2040-06-07
5891;2062-08-23;2062-08-26
5892;2063-02-18;2063-02-27
5893;2019-07-27;2019-08-12
5894;2091-11-19;2091-11-29
5895;2050-02-18;2050-02-25
5896;2050-06-29;2050-07-18
5897;2038-03-22;2038-04-06
5898;2086-12-05;2086-12-16
5899;2053-07-31;2053-08-15
5900;2075-10-22;2075-11-10
5901;2065-08-29;2065-09-12
5902;2028-08-21;2028-09-06
5903;2024-05-15;2024-05-15
5904;2023-02-03;2023-02-12
5905;2036-03-11;2036-03-12
5906;2055-08-01;2055-08-11
5907;2065-06-03;2065-06-03
5908;2096-07-01;2096-07-10
5909;2080-08-29;2080-09-15
5910;2074-03-26;2074-04-05
5911;2093-08-14;2093-08-14
5912;2077-06-28;2077-07-01
5913;2020-12-17;2020-12-31
5914;2058-12-17;2058-12-31
5915;2027-04-12;2027-04-21
5916;2048-11-10;2048-11-15
5917;2068-12-25;2069-01-12
5918;2070-07-18;2070-07-27
5919;2042-08-04;2042-08-16
5920;2096-01-14;2096-01-27
5921;2035-01-19;2035-01-25
5922;2060-09-27;2060-10-14
5923;2090-06-15;2090-06-19
5924;2089-04-28;2089-05-09
5925;2097-03-03;2097-03-16
5926;2035-08-18;2035-08-30
5927;2043-09-23;2043-10-09
5928;2019-04-29;2019-05-09
5929;2052-02-16;2052-03-01
5930;2083-11-21;2083-12-10
5931;2025-04-24;2025-05-11
5932;2086-06-04;2086-06-16
5933;2088-10-07;2088-10-11
5934;2083-08-09;2083-08-11
5935;2075-12-27;2076-01-15
5936;2026-01-07;2026-01-13
5937;2042-06-07;2042-06-11
5938;2069-01-15;2069-01-26
5939;2080-08-17;2080-09-03
5940;2096-05-25;2096-06-06
5941;2021-11-18;2021-11-18
5942;2080-11-25;2080-12-10
5943;2059-05-20;2059-06-05
5944;2032-08-13;2032-08-28
5945;2048-08-07;2048-08-25
5946;2045-06-17;2045-07-04
5947;2078-06-17;2078-06-17
5948;2035-12-26;2036-01-09
5949;2053-07-23;2053-08-07
5950;2040-09-16;2040-09-22
5951;2073-05-28;2073-06-08
5952;2037-09-30;2037-09-30
5953;2050-02-10;2050-02-18
5954;2086-08-09;2086-08-10
5955;2023-07-15;2023-08-01
5956;2086-01-05;2086-01-11
5957;2079-03-04;2079-03-07
5958;2049-10-19;2049-10-31
5959;2073-11-10;2073-11-15
5960;2076-07-21;2076-08-03
5961;2086-01-16;2086-01-16
5962;2091-04-24;2091-04-29
5963;2024-01-27;2024-01-31
5964;2088-05-14;2088-05-29
5965;2058-01-19;2058-01-20
5966;2065-03-21;2065-03-30
5967;2042-01-12;2042-01-21
5968;2047-04-23;2047-04-28
5969;2070-03-31;2070-04-05
5970;2053-08-25;2053-09-09
5971;2044-08-04;2044-08-13
5972;2020-08-03;2020-08-18
5973;2032-12-09;2032-12-28
5974;2079-12-10;2079-12-14
5975;2091-12-03;2091-12-21
5976;2041-05-07;2041-05-13
5977;2023-02-14;2023-02-15
5978;2019-09-15;2019-09-16
5979;2019-06-13;2019-06-13
5980;2046-05-19;2046-06-07
5981;2047-12-20;2047-12-21
5982;2078-11-23;2078-12-03
5983;2019-10-06;2019-10-20
5984;2081-02-04;2081-02-04
5985;2080-11-21;2080-11-24
5986;2052-07-01;2052-07-11
5987;2034-05-12;2034-05-22
5988;2031-08-19;2031-09-04
5989;2094-10-28;2094-11-11
5990;2068-01-31;2068-02-03
5991;2098-07-09;2098-07-11
5992;2076-06-15;2076-07-02
5993;2028-05-06;2028-05-21
5994;2042-07-30;2042-08-07
5995;2073-02-02;2073-02-08
5996;2092-08-06;2092-08-11
5997;2066-12-23;2066-12-26
5998;2026-02-23;2026-03-07
5999;2032-01-07;2032-01-22
6000;2035-04-03;2035-04-16
6001;2095-01-05;2095-01-19
6002;2032-06-10;2032-06-15
6003;2040-02-01;2040-02-12
6004;2058-03-18;2058-03-23
6005;2030-11-17;2030-11-30
6006;2021-06-29;2021-07-08
6007;2085-04-27;2085-05-07
6008;2027-11-17;2027-12-01
6009;2058-10-22;2058-10-25
6010;2023-01-19;2023-01-27
6011;2091-07-29;2091-07-29
6012;2039-07-15;2039-07-28
6013;2046-01-18;2046-01-24
6014;2077-10-15;2077-11-02
6015;2058-05-23;2058-05-30
6016;2074-02-26;2074-03-05
6017;2061-02-05;2061-02-12
6018;2098-08-11;2098-08-23
6019;2087-09-09;2087-09-09
6020;2060-07-09;2060-07-22
6021;2085-07-17;2085-07-21
6022;2080-12-10;2080-12-20
6023;2048-03-23;2048-04-04
6024;2050-03-18;2050-03-25
6025;2060-10-23;2060-10-29
6026;2068-02-26;2068-03-01
6027;2091-07-31;2091-08-17
6028;2089-11-22;2089-12-09
6029;2057-04-17;2057-05-02
6030;2097-12-04;2097-12-07
6031;2090-10-03;2090-10-19
6032;2025-10-25;2025-11-06
6033;2089-11-01;2089-11-03
6034;2021-07-09;2021-07-26
6035;2099-06-24;2099-07-13
6036;2067-05-19;2067-05-20
6037;2063-03-08;2063-03-13
6038;2071-11-28;2071-11-30
6039;2025-08-03;2025-08-06
6040;2025-01-28;2025-02-11
6041;2040-01-29;2040-02-10
6042;2028-04-08;2028-04-24
6043;2090-08-25;2090-09-13
6044;2021-12-21;2022-01-03
6045;2077-03-17;2077-03-23
6046;2042-11-14;2042-11-15
6047;2086-03-04;2086-03-23
6048;2048-08-29;2048-09-12
6049;2031-01-11;2031-01-15
6050;2086-10-20;2086-11-01
6051;2090-01-18;2090-01-29
6052;2027-08-23;2027-09-07
6053;2038-06-13;2038-06-16
6054;2049-08-02;2049-08-07
6055;2070-01-23;2070-01-30
6056;2044-12-24;2044-12-31
6057;2025-10-06;2025-10-21
6058;2044-06-07;2044-06-17
6059;2078-12-05;2078-12-06
6060;2049-07-28;2049-07-30
6061;2049-02-11;2049-02-20
6062;2025-01-05;2025-01-09
6063;2085-12-14;2085-12-23
6064;2068-02-28;2068-03-17
6065;2090-05-11;2090-05-24
6066;2051-01-06;2051-01-18
6067;2052-11-05;2052-11-16
6068;2036-04-01;2036-04-13
6069;2075-10-02;2075-10-03
6070;2075-05-11;2075-05-20
6071;2067-10-29;2067-11-01
6072;2037-08-10;2037-08-17
6073;2022-02-27;2022-03-01
6074;2058-10-25;2058-10-28
6075;2077-01-23;2077-02-07
6076;2052-02-15;2052-02-18
6077;2022-02-02;2022-02-16
6078;2036-09-19;2036-09-24
6079;2094-12-23;2094-12-31
6080;2022-04-14;2022-04-21
6081;2077-09-22;2077-10-10
6082;2074-09-16;2074-09-30
6083;2037-07-24;2037-08-04
6084;2022-08-03;2022-08-06
6085;2092-01-31;2092-01-31
6086;2036-01-11;2036-01-20
6087;2063-12-25;2064-01-07
6088;2027-01-21;2027-01-26
6089;2050-07-27;2050-08-15
6090;2044-01-16;2044-02-02
6091;2082-08-26;2082-09-03
6092;2048-10-30;2048-11-06
6093;2088-08-11;2088-08-30
6094;2062-05-05;2062-05-11
6095;2090-10-27;2090-11-09
6096;2088-01-04;2088-01-07
6097;2092-05-05;2092-05-21
6098;2049-01-19;2049-01-25
6099;2083-06-20;2083-07-01
6100;2054-03-27;2054-04-13
6101;2073-09-21;2073-09-21
6102;2087-06-13;2087-06-25
6103;2025-09-05;2025-09-24
6104;2023-10-11;2023-10-18
6105;2045-12-04;2045-12-04
6106;2034-10-04;2034-10-04
6107;2089-08-05;2089-08-06
6108;2033-04-02;2033-04-05
6109;2063-04-11;2063-04-14
6110;2098-05-15;2098-05-28
6111;2031-04-26;2031-05-13
6112;2049-09-14;2049-09-23
6113;2062-11-29;2062-11-29
6114;2070-11-18;2070-11-24
6115;2088-06-27;2088-07-05
6116;2091-04-21;2091-05-05
6117;2089-04-09;2089-04-26
6118;2081-10-30;2081-11-05
6119;2056-11-05;2056-11-07
6120;2032-04-12;2032-04-20
6121;2077-01-11;2077-01-11
6122;2025-01-11;2025-01-17
6123;2027-05-06;2027-05-10
6124;2037-08-24;2037-09-01
6125;2062-10-09;2062-10-12
6126;2047-05-30;2047-06-17
6127;2096-08-09;2096-08-12
6128;2072-12-24;2073-01-02
6129;2034-10-07;2034-10-24
6130;2022-06-04;2022-06-15
6131;2063-12-23;2064-01-04
6132;2042-07-27;2042-08-03
6133;2025-06-17;2025-06-23
6134;2060-07-13;2060-07-21
6135;2021-10-29;2021-11-10
6136;2094-02-08;2094-02-23
6137;2085-12-12;2085-12-20
6138;2041-08-28;2041-09-03
6139;2076-01-02;2076-01-21
6140;2058-03-01;2058-03-13
6141;2065-06-07;2065-06-08
6142;2066-03-06;2066-03-17
6143;2068-05-01;2068-05-04
6144;2042-01-29;2042-02-09
6145;2092-06-10;2092-06-21
6146;2065-07-17;2065-07-25
6147;2023-04-28;2023-05-04
6148;2085-11-17;2085-11-20
6149;2082-12-09;2082-12-28
6150;2043-03-16;2043-03-28
6151;2023-07-09;2023-07-23
6152;2087-04-21;2087-05-10
6153;2048-03-25;2048-04-13
6154;2092-12-24;2092-12-26
6155;2024-12-01;2024-12-12
6156;2080-03-31;2080-04-14
6157;2034-12-09;2034-12-26
6158;2077-06-20;2077-07-07
6159;2060-05-19;2060-05-23
6160;2070-08-09;2070-08-16
6161;2022-01-14;2022-01-23
6162;2099-10-11;2099-10-29
6163;2063-12-23;2063-12-26
6164;2086-04-22;2086-05-08
6165;2075-03-04;2075-03-17
6166;2058-11-15;2058-11-28
6167;2059-10-23;2059-11-01
6168;2045-05-27;2045-06-02
6169;2090-08-08;2090-08-15
6170;2097-11-21;2097-11-25
6171;2046-10-17;2046-10-18
6172;2022-04-07;2022-04-21
6173;2072-10-23;2072-11-08
6174;2026-05-26;2026-06-01
6175;2037-10-11;2037-10-16
6176;2073-01-14;2073-01-20
6177;2071-12-05;2071-12-10
6178;2081-08-27;2081-09-03
6179;2022-01-02;2022-01-12
6180;2059-08-01;2059-08-20
6181;2068-11-20;2068-11-21
6182;2051-09-17;2051-09-24
6183;2044-04-26;2044-05-10
6184;2051-12-15;2052-01-02
6185;2026-10-17;2026-10-31
6186;2032-07-17;2032-08-03
6187;2066-04-25;2066-05-04
6188;2049-07-15;2049-07-15
6189;2064-09-30;2064-10-06
6190;2081-05-17;2081-06-01
6191;2036-12-21;2037-01-03
6192;2095-09-10;2095-09-28
6193;2036-09-07;2036-09-08
6194;2051-05-19;2051-05-28
6195;2076-10-16;2076-10-20
6196;2081-02-12;2081-02-19
6197;2041-04-25;2041-05-10
6198;2073-04-26;2073-05-05
6199;2086-10-21;2086-10-29
6200;2097-07-18;2097-07-27
6201;2073-11-10;2073-11-16
6202;2020-06-13;2020-06-19
6203;2056-09-21;2056-10-04
6204;2037-12-19;2038-01-03
6205;2091-08-12;2091-08-31
6206;2073-02-21;2073-03-07
6207;2086-03-20;2086-04-02
6208;2031-03-30;2031-04-13
6209;2051-01-13;2051-01-18
6210;2077-11-01;2077-11-08
6211;2044-01-10;2044-01-12
6212;2047-08-31;2047-09-07
6213;2032-12-01;2032-12-15
6214;2035-06-28;2035-07-16
6215;2086-03-30;2086-04-18
6216;2042-10-01;2042-10-11
6217;2091-11-21;2091-11-21
6218;2047-01-03;2047-01-20
6219;2080-02-04;2080-02-08
6220;2095-12-05;2095-12-11
6221;2063-03-11;2063-03-16
6222;2033-09-26;2033-10-01
6223;2051-03-10;2051-03-28
6224;2044-12-17;2045-01-03
6225;2097-07-12;2097-07-14
6226;2048-08-10;2048-08-18
6227;2082-08-21;2082-09-03
6228;2029-08-20;2029-09-03
6229;2035-07-25;2035-08-08
6230;2077-04-10;2077-04-24
6231;2048-04-23;2048-05-02
6232;2081-05-06;2081-05-19
6233;2086-02-03;2086-02-04
6234;2083-04-21;2083-04-26
6235;2022-07-20;2022-08-04
6236;2074-02-16;2074-02-26
6237;2023-11-24;2023-12-06
6238;2040-11-10;2040-11-15
6239;2036-02-19;2036-03-07
6240;2086-06-28;2086-06-29
6241;2028-01-07;2028-01-11
6242;2093-04-30;2093-04-30
6243;2057-10-25;2057-11-10
6244;2057-06-06;2057-06-10
6245;2086-01-24;2086-02-08
6246;2045-07-20;2045-07-31
6247;2025-06-15;2025-07-01
6248;2058-12-31;2059-01-04
6249;2093-06-08;2093-06-25
6250;2080-12-13;2080-12-24
6251;2029-11-28;2029-12-16
6252;2095-12-14;2095-12-14
6253;2062-02-06;2062-02-12
6254;2095-06-25;2095-07-08
6255;2054-06-17;2054-06-20
6256;2088-10-16;2088-10-25
6257;2039-12-05;2039-12-13
6258;2076-09-22;2076-10-08
6259;2039-01-16;2039-02-01
6260;2042-12-29;2043-01-13
6261;2022-08-13;2022-08-25
6262;2068-08-30;2068-09-13
6263;2075-07-26;2075-08-08
6264;2071-04-05;2071-04-07
6265;2084-01-26;2084-02-14
6266;2035-04-28;2035-05-08
6267;2049-07-21;2049-08-05
6268;2022-10-11;2022-10-13
6269;2028-11-29;2028-12-15
6270;2021-09-07;2021-09-13
6271;2087-05-14;2087-05-22
6272;2093-11-07;2093-11-22
6273;2056-09-01;2056-09-05
6274;2081-10-14;2081-10-19
6275;2090-08-15;2090-08-28
6276;2023-09-01;2023-09-16
6277;2031-11-03;2031-11-12
6278;2048-01-17;2048-02-04
6279;2042-03-24;2042-04-05
6280;2021-08-19;2021-09-05
6281;2072-11-30;2072-12-10
6282;2097-01-17;2097-01-23
6283;2073-02-23;2073-03-02
6284;2019-05-10;2019-05-28
6285;2061-05-21;2061-06-03
6286;2045-03-17;2045-03-31
6287;2085-08-16;2085-08-21
6288;2041-08-11;2041-08-12
6289;2059-04-16;2059-05-02
6290;2087-10-14;2087-11-01
6291;2049-03-18;2049-03-19
6292;2058-06-29;2058-07-10
6293;2097-01-26;2097-02-13
6294;2081-03-17;2081-04-04
6295;2054-12-18;2054-12-25
6296;2094-10-23;2094-10-24
6297;2054-08-08;2054-08-14
6298;2083-11-13;2083-11-29
6299;2078-07-03;2078-07-13
6300;2057-05-23;2057-05-24
6301;2068-06-16;2068-06-16
6302;2054-11-06;2054-11-19
6303;2041-11-09;2041-11-23
6304;2080-10-13;2080-10-23
6305;2065-01-24;2065-02-04
6306;2050-03-23;2050-04-05
6307;2051-09-02;2051-09-10
6308;2043-06-20;2043-06-23
6309;2044-10-24;2044-11-06
6310;2038-08-08;2038-08-16
6311;2078-05-05;2078-05-17
6312;2097-10-03;2097-10-04
6313;2024-02-10;2024-02-11
6314;2081-06-18;2081-06-25
6315;2065-11-03;2065-11-14
6316;2036-09-12;2036-09-14
6317;2059-07-12;2059-07-27
6318;2028-07-16;2028-07-21
6319;2045-12-13;2045-12-28
6320;2091-05-21;2091-05-23
6321;2063-03-13;2063-03-14
6322;2057-04-16;2057-04-27
6323;2061-06-26;2061-06-27
6324;2030-09-01;2030-09-04
