resvid;uid
10024;0
10025;203
10026;379
10027;121
10028;303
10029;342
10030;172
10031;388
10032;115
10033;159
10034;264
10035;176
10036;139
10037;203
10038;301
10039;27
10040;241
10041;367
10042;225
10043;89
10044;300
10045;152
10046;425
10047;141
10048;391
10049;29
10050;335
10051;294
10052;340
10053;267
10054;43
10055;307
10056;286
10057;358
10058;3
10059;347
10060;425
10061;268
10062;73
10063;84
10064;153
10065;410
10066;28
10067;146
10068;92
10069;98
10070;185
10071;285
10072;152
10073;129
10074;203
10075;8
10076;438
10077;177
10078;50
10079;419
10080;104
10081;79
10082;237
10083;208
10084;30
10085;204
10086;193
10087;246
10088;103
10089;185
10090;140
10091;380
10092;266
10093;284
10094;155
10095;122
10096;103
10097;222
10098;340
10099;337
10100;190
10101;120
10102;421
10103;130
10104;299
10105;394
10106;289
10107;276
10108;359
10109;125
10110;377
10111;211
10112;74
10113;47
10114;444
10115;2
10116;343
10117;280
10118;312
10119;184
10120;50
10121;178
10122;274
10123;371
10124;91
10125;259
10126;348
10127;152
10128;171
10129;299
10130;269
10131;123
10132;449
10133;404
10134;75
10135;346
10136;258
10137;33
10138;108
10139;273
10140;15
10141;297
10142;429
10143;170
10144;363
10145;4
10146;281
10147;8
10148;401
10149;276
10150;400
10151;10
10152;205
10153;423
10154;381
10155;386
10156;181
10157;317
10158;21
10159;392
10160;147
10161;129
10162;345
10163;396
10164;392
10165;109
10166;32
10167;330
10168;14
10169;38
10170;15
10171;107
10172;275
10173;50
10174;305
10175;95
10176;337
10177;193
10178;412
10179;204
10180;391
10181;448
10182;139
10183;124
10184;38
10185;225
10186;311
10187;108
10188;414
10189;44
10190;59
10191;170
10192;374
10193;45
10194;438
10195;387
10196;32
10197;284
10198;68
10199;322
10200;334
10201;104
10202;120
10203;326
10204;305
10205;221
10206;269
10207;300
10208;418
10209;203
10210;301
10211;142
10212;117
10213;257
10214;68
10215;426
10216;283
10217;424
10218;280
10219;48
10220;322
10221;260
10222;31
10223;385
10224;187
10225;154
10226;203
10227;57
10228;429
10229;405
10230;166
10231;174
10232;397
10233;115
10234;281
10235;333
10236;181
10237;303
10238;163
10239;430
10240;233
10241;227
10242;210
10243;194
10244;65
10245;423
10246;273
10247;102
10248;251
10249;99
10250;246
10251;255
10252;386
10253;446
10254;245
10255;260
10256;139
10257;107
10258;423
10259;240
10260;380
10261;9
10262;388
10263;113
10264;33
10265;208
10266;247
10267;384
10268;361
10269;171
10270;242
10271;203
10272;196
10273;27
10274;220
10275;265
10276;123
10277;91
10278;127
10279;293
10280;444
10281;342
10282;167
10283;444
10284;109
10285;242
10286;126
10287;211
10288;437
10289;127
10290;383
10291;246
10292;3
10293;251
10294;210
10295;307
10296;402
10297;110
10298;298
10299;307
10300;421
10301;278
10302;405
10303;265
10304;388
10305;320
10306;409
10307;269
10308;249
10309;223
10310;406
10311;316
10312;166
10313;99
10314;53
10315;382
10316;415
10317;6
10318;305
10319;217
10320;242
10321;419
10322;60
10323;430
10324;442
10325;280
10326;126
10327;170
10328;200
10329;20
10330;131
10331;137
10332;241
10333;235
10334;351
10335;153
10336;133
10337;88
10338;26
10339;85
10340;67
10341;261
10342;66
10343;39
10344;55
10345;189
10346;30
10347;394
10348;15
10349;387
10350;256
10351;367
10352;288
10353;420
10354;264
10355;371
10356;418
10357;147
10358;81
10359;283
10360;42
10361;147
10362;206
10363;3
10364;410
10365;434
10366;277
10367;305
10368;303
10369;96
10370;190
10371;317
10372;415
10373;87
10374;407
10375;243
10376;91
10377;187
10378;246
10379;263
10380;169
10381;25
10382;273
10383;410
10384;406
10385;224
10386;358
10387;178
10388;117
10389;448
10390;401
10391;108
10392;177
10393;366
10394;90
10395;94
10396;321
10397;339
10398;254
10399;91
10400;317
10401;213
10402;28
10403;350
10404;234
10405;435
10406;20
10407;257
10408;45
10409;359
10410;23
10411;48
10412;112
10413;106
10414;245
10415;385
10416;18
10417;133
10418;321
10419;365
10420;221
10421;434
10422;286
10423;36
10424;398
10425;395
10426;408
10427;363
10428;220
10429;197
10430;442
10431;440
10432;178
10433;3
10434;322
10435;427
10436;153
10437;23
10438;396
10439;127
10440;97
10441;36
10442;147
10443;115
10444;60
10445;94
10446;202
10447;218
10448;169
10449;338
10450;391
10451;401
10452;187
10453;245
10454;68
10455;404
10456;192
10457;189
10458;60
10459;347
10460;394
10461;265
10462;319
10463;262
10464;58
10465;323
10466;374
10467;135
10468;186
10469;385
10470;361
10471;211
10472;48
10473;323
10474;257
10475;12
10476;250
10477;409
10478;105
10479;193
10480;90
10481;192
10482;188
10483;437
10484;391
10485;296
10486;57
10487;355
10488;232
10489;101
10490;282
10491;291
10492;194
10493;155
10494;129
10495;236
10496;383
10497;233
10498;449
10499;14
10500;163
10501;340
10502;353
10503;359
10504;394
10505;312
10506;114
10507;438
10508;360
10509;206
10510;123
10511;79
10512;409
10513;317
10514;301
10515;32
10516;192
10517;423
10518;350
10519;214
10520;140
10521;443
10522;24
10523;75
10524;147
10525;47
10526;308
10527;177
10528;303
10529;349
10530;204
10531;375
10532;43
10533;383
10534;67
10535;326
10536;439
10537;392
10538;98
10539;178
10540;269
10541;192
10542;224
10543;183
10544;24
10545;444
10546;375
10547;215
10548;235
10549;221
10550;417
10551;22
10552;195
10553;116
10554;85
10555;441
10556;449
10557;374
10558;92
10559;430
10560;377
10561;362
10562;276
10563;226
10564;221
10565;147
10566;422
10567;148
10568;242
10569;63
10570;0
10571;299
10572;408
10573;6
10574;160
10575;219
10576;212
10577;155
10578;214
10579;433
10580;168
10581;144
10582;272
10583;125
10584;336
10585;30
10586;214
10587;361
10588;245
10589;35
10590;164
10591;347
10592;250
10593;88
10594;395
10595;154
10596;416
10597;155
10598;219
10599;186
10600;426
10601;60
10602;282
10603;416
10604;445
10605;338
10606;179
10607;87
10608;170
10609;27
10610;83
10611;341
10612;129
10613;324
10614;436
10615;282
10616;69
10617;405
10618;210
10619;264
10620;341
10621;373
10622;164
10623;319
10624;3
10625;273
10626;379
10627;128
10628;382
10629;363
10630;69
10631;138
10632;168
10633;75
10634;60
10635;262
10636;333
10637;262
10638;355
10639;176
10640;145
10641;239
10642;333
10643;360
10644;375
10645;166
10646;426
10647;377
10648;185
10649;37
10650;233
10651;293
10652;132
10653;385
10654;249
10655;418
10656;93
10657;186
10658;75
10659;76
10660;23
10661;321
10662;117
10663;298
10664;419
10665;117
10666;252
10667;289
10668;173
10669;70
10670;290
10671;149
10672;217
10673;269
10674;441
10675;263
10676;345
10677;328
10678;110
10679;121
10680;216
10681;270
10682;246
10683;125
10684;88
10685;402
10686;239
10687;80
10688;218
10689;294
10690;261
10691;207
10692;256
10693;98
10694;143
10695;125
10696;106
10697;425
10698;66
10699;231
10700;31
10701;396
10702;151
10703;220
10704;186
10705;97
10706;269
10707;78
10708;210
10709;299
10710;448
10711;327
10712;146
10713;82
10714;302
10715;435
10716;397
10717;59
10718;143
10719;362
10720;246
10721;231
10722;118
10723;150
10724;318
10725;50
10726;378
10727;274
10728;39
10729;90
10730;56
10731;332
10732;215
10733;179
10734;194
10735;15
10736;424
10737;428
10738;160
10739;260
10740;100
10741;38
10742;423
10743;269
10744;1
10745;87
10746;332
10747;350
10748;431
10749;248
10750;197
10751;134
10752;295
10753;161
10754;43
10755;219
10756;350
10757;129
10758;140
10759;344
10760;366
10761;209
10762;6
10763;427
10764;347
10765;387
10766;333
10767;318
10768;43
10769;181
10770;13
10771;264
10772;240
10773;412
10774;156
10775;412
10776;235
10777;407
10778;45
10779;430
10780;298
10781;93
10782;280
10783;200
10784;180
10785;253
10786;185
10787;343
10788;220
10789;174
10790;46
10791;78
10792;118
10793;330
10794;184
10795;362
10796;304
10797;339
10798;381
10799;372
10800;97
10801;41
10802;133
10803;188
10804;362
10805;237
10806;252
10807;247
10808;337
10809;307
10810;231
10811;150
10812;134
10813;73
10814;301
10815;219
10816;283
10817;198
10818;377
10819;174
10820;237
10821;36
10822;337
10823;308
10824;437
10825;79
10826;409
10827;31
10828;324
10829;45
10830;413
10831;79
10832;400
10833;104
10834;328
10835;179
10836;382
10837;73
10838;21
10839;25
10840;426
10841;1
10842;74
10843;190
10844;34
10845;446
10846;147
10847;366
10848;0
10849;122
10850;330
10851;237
10852;171
10853;106
10854;28
10855;394
10856;19
10857;376
10858;221
10859;353
10860;199
10861;355
10862;181
10863;68
10864;105
10865;219
10866;299
10867;164
10868;127
10869;19
10870;399
10871;23
10872;419
10873;220
10874;94
10875;291
10876;267
10877;377
10878;425
10879;325
10880;15
10881;144
10882;166
10883;60
10884;382
10885;33
10886;285
10887;289
10888;178
10889;252
10890;134
10891;175
10892;278
10893;74
10894;240
10895;223
10896;55
10897;125
10898;15
10899;55
10900;387
10901;422
10902;200
10903;400
10904;373
10905;356
10906;227
10907;349
10908;405
10909;22
10910;386
10911;245
10912;125
10913;36
10914;391
10915;447
10916;28
10917;199
10918;124
10919;70
10920;347
10921;64
10922;116
10923;40
10924;45
10925;371
10926;27
10927;422
10928;70
10929;30
10930;31
10931;11
10932;204
10933;314
10934;228
10935;196
10936;369
10937;348
10938;164
10939;120
10940;187
10941;135
10942;86
10943;226
10944;123
10945;174
10946;315
10947;363
10948;85
10949;33
10950;151
10951;397
10952;128
10953;305
10954;402
10955;68
10956;114
10957;43
10958;136
10959;276
10960;350
10961;297
10962;79
10963;223
10964;60
10965;107
10966;86
10967;150
10968;368
10969;63
10970;424
10971;141
10972;100
10973;100
10974;180
10975;341
10976;309
10977;147
10978;163
10979;173
10980;304
10981;9
10982;286
10983;167
10984;359
10985;332
10986;307
10987;65
10988;225
10989;149
10990;135
10991;380
10992;310
10993;449
10994;363
10995;428
10996;300
10997;364
10998;158
10999;363
11000;99
11001;3
11002;236
11003;291
11004;352
11005;2
11006;313
11007;244
11008;129
11009;65
11010;318
11011;209
11012;133
11013;307
11014;278
11015;229
11016;99
11017;282
11018;366
11019;310
11020;316
11021;340
11022;220
11023;83
11024;276
11025;253
11026;112
11027;68
11028;163
11029;295
11030;199
11031;318
11032;152
11033;441
11034;424
11035;369
11036;62
11037;89
11038;222
11039;238
11040;236
11041;384
11042;277
11043;152
11044;370
11045;241
11046;158
11047;204
11048;138
11049;130
11050;326
11051;429
11052;84
11053;124
11054;113
11055;196
11056;108
11057;121
11058;23
11059;374
11060;117
11061;223
11062;320
11063;101
11064;171
11065;425
11066;372
11067;162
11068;95
11069;5
11070;22
11071;191
11072;240
11073;211
11074;256
11075;64
11076;212
11077;321
11078;196
11079;160
11080;397
11081;113
11082;13
11083;294
11084;275
11085;17
11086;161
11087;100
11088;63
11089;299
11090;167
11091;53
11092;227
11093;341
11094;365
11095;92
11096;45
11097;172
11098;193
11099;103
11100;392
11101;53
11102;21
11103;318
11104;56
11105;204
11106;246
11107;418
11108;139
11109;173
11110;303
11111;108
11112;390
11113;238
11114;162
11115;304
11116;252
11117;417
11118;395
11119;39
11120;397
11121;432
11122;397
11123;360
11124;281
11125;307
11126;162
11127;438
11128;424
11129;162
11130;87
11131;62
11132;203
11133;74
11134;34
11135;261
11136;438
11137;449
11138;433
11139;238
11140;383
11141;93
11142;407
11143;256
11144;449
11145;119
11146;16
11147;0
11148;202
11149;352
11150;425
11151;25
11152;107
11153;219
11154;0
11155;36
11156;150
11157;45
11158;367
11159;67
11160;401
11161;391
11162;234
11163;80
11164;115
11165;333
11166;413
11167;217
11168;131
11169;282
11170;414
11171;9
11172;182
11173;218
11174;410
11175;61
11176;16
11177;302
11178;323
11179;430
11180;337
11181;267
11182;46
11183;225
11184;253
11185;183
11186;299
11187;200
11188;70
11189;99
11190;443
11191;415
11192;168
11193;48
11194;48
11195;264
11196;285
11197;145
11198;435
11199;306
11200;119
11201;13
11202;29
11203;97
11204;381
11205;55
11206;208
11207;158
11208;406
11209;141
11210;173
11211;142
11212;133
11213;178
11214;246
11215;132
11216;242
11217;143
11218;83
11219;78
11220;148
11221;70
11222;345
11223;193
11224;439
11225;43
11226;186
11227;63
11228;147
11229;48
11230;107
11231;244
11232;313
11233;84
11234;6
11235;208
11236;158
11237;342
11238;416
11239;132
11240;295
11241;220
11242;398
11243;98
11244;115
11245;264
11246;396
11247;197
11248;418
11249;374
11250;16
11251;392
11252;437
11253;231
11254;283
11255;51
11256;309
11257;201
11258;201
11259;401
11260;140
11261;370
11262;310
11263;442
11264;360
11265;145
11266;318
11267;263
11268;267
11269;100
11270;151
11271;94
11272;104
11273;139
11274;371
11275;76
11276;30
11277;165
11278;445
11279;11
11280;378
11281;136
11282;247
11283;210
11284;398
11285;315
11286;346
11287;60
11288;267
11289;179
11290;210
11291;25
11292;70
11293;433
11294;210
11295;351
11296;313
11297;403
11298;94
11299;194
11300;249
11301;182
11302;120
11303;191
11304;433
11305;412
11306;436
11307;255
11308;443
11309;139
11310;217
11311;91
11312;158
11313;415
11314;448
11315;6
11316;377
11317;74
11318;29
11319;395
11320;56
11321;423
11322;246
11323;257
11324;392
11325;211
11326;283
11327;131
11328;280
11329;360
11330;6
11331;268
11332;175
11333;221
11334;2
11335;349
11336;304
11337;291
11338;341
11339;375
11340;349
11341;192
11342;28
11343;0
11344;411
11345;272
11346;215
11347;259
11348;257
11349;437
11350;391
11351;245
11352;395
11353;213
11354;409
11355;46
11356;243
11357;161
11358;393
11359;39
11360;12
11361;183
11362;295
11363;330
11364;188
11365;247
11366;185
11367;221
11368;408
11369;230
11370;253
11371;211
11372;189
11373;311
11374;220
11375;10
11376;208
11377;210
11378;228
11379;260
11380;302
11381;436
11382;4
11383;10
11384;333
11385;161
11386;59
11387;381
11388;152
11389;329
11390;31
11391;199
11392;191
11393;415
11394;149
11395;427
11396;138
11397;25
11398;100
11399;231
11400;200
11401;168
11402;80
11403;323
11404;296
11405;373
11406;42
11407;382
11408;396
11409;273
11410;101
11411;103
11412;70
11413;317
11414;258
11415;97
11416;383
11417;56
11418;152
11419;377
11420;346
11421;397
11422;197
11423;442
11424;268
11425;431
11426;102
11427;202
11428;179
11429;255
11430;411
11431;253
11432;29
11433;349
11434;364
11435;147
11436;56
11437;40
11438;120
11439;100
11440;429
11441;317
11442;71
11443;267
11444;289
11445;7
11446;282
11447;216
11448;351
11449;145
11450;237
11451;241
11452;355
11453;209
11454;9
11455;248
11456;54
11457;390
11458;225
11459;404
11460;234
11461;331
11462;106
11463;74
11464;420
11465;216
11466;336
11467;272
11468;68
11469;199
11470;255
11471;177
11472;378
11473;434
11474;168
11475;74
11476;285
11477;346
11478;17
11479;375
11480;312
11481;345
11482;70
11483;122
11484;381
11485;446
11486;270
11487;264
11488;59
11489;374
11490;448
11491;205
11492;94
11493;234
11494;330
11495;379
11496;319
11497;408
11498;220
11499;143
11500;273
11501;248
11502;67
11503;167
11504;158
11505;355
11506;379
11507;237
11508;100
11509;241
11510;388
11511;245
11512;83
11513;145
11514;195
11515;209
11516;10
11517;24
11518;285
11519;296
11520;138
11521;100
11522;144
11523;156
11524;250
11525;7
11526;349
11527;74
11528;391
11529;154
11530;83
11531;399
11532;354
11533;391
11534;7
11535;251
11536;276
11537;80
11538;120
11539;449
11540;42
11541;422
11542;342
11543;72
11544;215
11545;82
11546;168
11547;192
11548;144
11549;7
11550;430
11551;245
11552;308
11553;205
11554;89
11555;240
11556;15
11557;247
11558;347
11559;386
11560;105
11561;77
11562;87
11563;42
11564;348
11565;129
11566;255
11567;164
11568;449
11569;347
11570;397
11571;104
11572;55
11573;4
11574;322
11575;34
11576;152
11577;359
11578;270
11579;232
11580;331
11581;366
11582;196
11583;372
11584;148
11585;61
11586;224
11587;287
11588;249
11589;76
11590;63
11591;442
11592;399
11593;323
11594;23
11595;445
11596;327
11597;314
11598;120
11599;187
11600;184
11601;15
11602;197
11603;11
11604;130
11605;47
11606;432
11607;419
11608;145
11609;414
11610;272
11611;22
11612;116
11613;104
11614;387
11615;163
11616;384
11617;313
11618;125
11619;237
11620;421
11621;113
11622;415
11623;181
11624;316
11625;83
11626;29
11627;424
11628;42
11629;388
11630;248
11631;286
11632;416
11633;278
11634;65
11635;183
11636;115
11637;231
11638;369
11639;292
11640;407
11641;373
11642;344
11643;149
11644;258
11645;339
11646;221
11647;333
11648;251
11649;279
11650;9
11651;434
11652;325
11653;108
11654;326
11655;229
11656;257
11657;375
11658;61
11659;346
11660;49
11661;108
11662;29
11663;6
11664;211
11665;12
11666;322
11667;285
11668;416
11669;376
11670;306
11671;83
11672;236
11673;424
11674;406
11675;208
11676;131
11677;418
11678;107
11679;423
11680;382
11681;209
11682;316
11683;253
11684;14
11685;231
11686;298
11687;238
11688;195
11689;44
11690;78
11691;327
11692;377
11693;339
11694;130
11695;113
11696;367
11697;62
11698;430
11699;15
11700;175
11701;292
11702;152
11703;429
11704;399
11705;210
11706;443
11707;246
11708;153
11709;247
11710;285
11711;245
11712;147
11713;352
11714;301
11715;215
11716;19
11717;172
11718;291
11719;435
11720;107
11721;318
11722;291
11723;358
11724;182
11725;319
11726;26
11727;155
11728;421
11729;375
11730;171
11731;385
11732;346
11733;102
11734;256
11735;78
11736;66
11737;448
11738;28
11739;332
11740;196
11741;186
11742;303
11743;357
11744;159
11745;447
11746;373
11747;223
11748;427
11749;421
11750;85
11751;274
11752;37
11753;220
11754;270
11755;280
11756;279
11757;449
11758;57
11759;245
11760;45
11761;118
11762;411
11763;85
11764;88
11765;128
11766;446
11767;387
11768;97
11769;107
11770;153
11771;437
11772;248
11773;296
11774;88
11775;112
11776;129
11777;303
11778;175
11779;293
11780;76
11781;296
11782;350
11783;91
11784;105
11785;39
11786;342
11787;210
11788;74
11789;231
11790;63
11791;189
11792;22
11793;154
11794;18
11795;136
11796;125
11797;372
11798;163
11799;231
11800;352
11801;99
11802;173
11803;215
11804;155
11805;126
11806;256
11807;325
11808;242
11809;57
11810;137
11811;419
11812;12
11813;211
11814;4
11815;46
11816;213
11817;206
11818;431
11819;273
11820;263
11821;140
11822;65
11823;341
11824;202
11825;198
11826;160
11827;288
11828;113
11829;142
11830;422
11831;129
11832;384
11833;220
11834;431
11835;133
11836;175
11837;364
11838;242
11839;358
11840;318
11841;334
11842;295
11843;253
11844;442
11845;187
11846;388
11847;149
11848;261
11849;439
11850;354
11851;60
11852;125
11853;59
11854;315
11855;398
11856;20
11857;138
11858;65
11859;230
11860;54
11861;208
11862;283
11863;353
11864;141
11865;263
11866;97
11867;321
11868;121
11869;362
11870;426
11871;161
11872;23
11873;402
11874;270
11875;358
11876;373
11877;200
11878;406
11879;106
11880;438
11881;197
11882;66
11883;449
11884;448
11885;239
11886;214
11887;11
11888;299
11889;32
11890;22
11891;349
11892;275
11893;244
11894;105
11895;378
11896;392
11897;403
11898;79
11899;411
11900;271
11901;224
11902;202
11903;167
11904;266
11905;164
11906;207
11907;356
11908;2
11909;413
11910;107
11911;143
11912;177
11913;365
11914;45
11915;241
11916;5
11917;200
11918;130
11919;373
11920;311
11921;14
11922;70
11923;154
11924;53
11925;262
11926;449
11927;125
11928;78
11929;72
11930;45
11931;352
11932;9
11933;371
11934;191
11935;70
11936;133
11937;319
11938;420
11939;196
11940;365
11941;135
11942;124
11943;176
11944;178
11945;167
11946;194
11947;6
11948;382
11949;77
11950;166
11951;2
11952;11
11953;143
11954;256
11955;292
11956;311
11957;179
11958;108
11959;437
11960;351
11961;341
11962;257
11963;335
11964;240
11965;44
11966;361
11967;438
11968;182
11969;13
11970;132
11971;222
11972;148
11973;99
11974;399
11975;100
11976;379
11977;143
11978;438
11979;108
11980;51
11981;31
11982;58
11983;75
11984;54
11985;367
11986;263
11987;274
11988;282
11989;184
11990;252
11991;133
11992;289
11993;2
11994;400
11995;336
11996;205
11997;353
11998;268
11999;112
12000;26
12001;121
12002;337
12003;182
12004;306
12005;290
12006;148
12007;436
12008;279
12009;163
12010;320
12011;441
12012;432
12013;434
12014;439
12015;292
12016;329
12017;251
12018;100
12019;44
12020;292
12021;101
12022;171
12023;258
12024;98
12025;118
12026;360
12027;160
12028;394
12029;309
12030;350
12031;391
12032;185
12033;148
12034;171
12035;34
12036;11
12037;269
12038;18
12039;209
12040;4
12041;389
12042;27
12043;160
12044;236
12045;399
12046;394
12047;372
12048;231
12049;426
12050;408
12051;121
12052;296
12053;185
12054;3
12055;199
12056;249
12057;200
12058;56
12059;0
12060;291
12061;288
12062;31
12063;105
12064;255
12065;133
12066;169
12067;270
12068;17
12069;205
12070;171
12071;41
12072;92
12073;153
12074;214
12075;254
12076;238
12077;177
12078;240
12079;298
12080;9
12081;374
12082;291
12083;250
12084;259
12085;172
12086;279
12087;32
12088;273
12089;160
12090;208
12091;331
12092;429
12093;203
12094;170
12095;172
12096;269
12097;64
12098;43
12099;80
12100;13
12101;408
12102;226
12103;66
12104;356
12105;5
12106;284
12107;28
12108;140
12109;87
12110;27
12111;36
12112;87
12113;124
12114;405
12115;122
12116;81
12117;103
12118;183
12119;294
12120;227
12121;61
12122;235
12123;230
12124;164
