resvid,uid,habid,fecha_inicio,fecha_fin
10297,111,10297,2051-03-13,2051-03-19
10298,28,10298,2036-02-25,2036-03-09
10299,181,10299,2032-06-08,2032-06-13
10300,46,10300,2024-03-23,2024-03-23
10301,273,10301,2080-12-01,2080-12-05
10302,87,10302,2080-12-25,2080-12-27
10303,223,10303,2073-03-22,2073-03-31
10304,242,10304,2035-10-02,2035-10-02
10305,126,10305,2083-02-09,2083-02-18
10306,157,10306,2046-04-02,2046-04-11
10307,55,10307,2045-06-25,2045-07-02
10308,223,10308,2061-01-30,2061-02-05
10309,66,10309,2046-03-18,2046-03-26
10310,216,10310,2083-03-28,2083-04-10
10311,142,10311,2027-01-17,2027-01-29
10312,440,10312,2056-02-11,2056-02-27
10313,338,10313,2048-05-08,2048-05-24
10314,422,10314,2026-10-01,2026-10-06
10315,373,10315,2030-03-12,2030-03-24
10316,249,10316,2052-07-22,2052-07-22
10317,448,10317,2021-12-13,2021-12-23
10318,422,10318,2062-06-24,2062-07-13
10319,393,10319,2023-04-24,2023-04-27
10320,65,10320,2021-04-21,2021-04-21
10321,415,10321,2047-01-31,2047-02-01
10322,96,10322,2057-09-11,2057-09-23
10323,114,10323,2042-01-26,2042-02-12
10324,291,10324,2098-05-27,2098-06-15
10325,79,10325,2020-01-27,2020-01-29
10326,190,10326,2057-07-31,2057-08-15
10327,377,10327,2028-04-03,2028-04-07
10328,394,10328,2083-07-10,2083-07-17
10329,325,10329,2021-11-29,2021-12-10
10330,439,10330,2052-01-13,2052-01-20
10331,341,10331,2031-12-02,2031-12-06
10332,140,10332,2045-09-21,2045-10-07
10333,22,10333,2073-12-02,2073-12-05
10334,100,10334,2049-11-03,2049-11-19
10335,344,10335,2088-09-26,2088-10-07
10336,54,10336,2031-07-10,2031-07-25
10337,190,10337,2064-08-28,2064-09-11
10338,172,10338,2073-11-12,2073-11-28
10339,170,10339,2033-04-24,2033-04-24
10340,246,10340,2045-03-04,2045-03-17
10341,258,10341,2068-01-03,2068-01-10
10342,183,10342,2085-02-11,2085-02-18
10343,139,10343,2095-06-19,2095-07-02
10344,115,10344,2038-08-22,2038-08-30
10345,4,10345,2054-08-30,2054-08-31
10346,64,10346,2094-02-27,2094-03-05
10347,119,10347,2085-12-26,2085-12-28
10348,261,10348,2045-03-31,2045-04-07
10349,141,10349,2035-03-24,2035-03-25
10350,153,10350,2087-11-08,2087-11-23
10351,351,10351,2066-05-22,2066-06-04
10352,373,10352,2058-04-01,2058-04-19
10353,272,10353,2026-03-22,2026-04-09
10354,36,10354,2069-03-08,2069-03-26
10355,78,10355,2047-12-27,2048-01-13
10356,75,10356,2049-06-12,2049-06-15
10357,197,10357,2046-01-07,2046-01-13
10358,285,10358,2047-01-19,2047-01-27
10359,271,10359,2055-07-24,2055-08-12
10360,171,10360,2066-03-23,2066-04-09
10361,257,10361,2019-10-06,2019-10-22
10362,221,10362,2078-10-31,2078-11-14
10363,435,10363,2084-04-09,2084-04-15
10364,362,10364,2023-10-03,2023-10-13
10365,252,10365,2049-05-29,2049-06-13
10366,353,10366,2087-03-12,2087-03-12
10367,50,10367,2069-06-01,2069-06-11
10368,313,10368,2098-10-20,2098-10-30
10369,306,10369,2056-05-28,2056-06-10
10370,210,10370,2066-02-20,2066-03-11
10371,289,10371,2068-01-09,2068-01-28
10372,303,10372,2048-09-16,2048-09-27
10373,58,10373,2074-01-18,2074-01-18
10374,120,10374,2054-05-11,2054-05-24
10375,226,10375,2054-05-14,2054-05-28
10376,214,10376,2083-09-18,2083-10-04
10377,159,10377,2081-01-16,2081-01-30
10378,85,10378,2027-05-10,2027-05-16
10379,241,10379,2040-02-19,2040-03-05
10380,81,10380,2027-07-05,2027-07-10
10381,263,10381,2095-09-03,2095-09-03
10382,322,10382,2049-02-28,2049-03-17
10383,330,10383,2061-05-25,2061-06-11
10384,238,10384,2057-01-14,2057-02-01
10385,88,10385,2043-06-18,2043-06-24
10386,215,10386,2021-07-12,2021-07-29
10387,409,10387,2095-03-09,2095-03-11
10388,382,10388,2029-10-07,2029-10-26
10389,331,10389,2074-02-20,2074-02-28
10390,424,10390,2047-01-21,2047-01-27
10391,364,10391,2083-07-25,2083-08-11
10392,237,10392,2064-07-01,2064-07-16
10393,78,10393,2046-12-17,2047-01-04
10394,346,10394,2093-04-11,2093-04-15
10395,447,10395,2030-11-09,2030-11-28
10396,429,10396,2090-09-02,2090-09-10
10397,366,10397,2046-02-06,2046-02-12
10398,389,10398,2026-10-11,2026-10-30
10399,94,10399,2094-04-30,2094-05-15
10400,254,10400,2023-05-20,2023-06-02
10401,360,10401,2062-02-02,2062-02-16
10402,81,10402,2039-10-08,2039-10-26
10403,184,10403,2039-01-30,2039-02-11
10404,135,10404,2045-02-20,2045-03-08
10405,397,10405,2033-03-21,2033-03-22
10406,70,10406,2020-01-17,2020-01-28
10407,145,10407,2072-05-28,2072-06-15
10408,221,10408,2062-09-13,2062-09-30
10409,265,10409,2060-11-27,2060-12-09
10410,357,10410,2019-09-24,2019-09-28
10411,388,10411,2048-04-17,2048-04-19
10412,225,10412,2040-05-20,2040-05-22
10413,318,10413,2021-02-25,2021-03-16
10414,91,10414,2020-09-29,2020-10-14
10415,343,10415,2025-01-20,2025-02-03
10416,9,10416,2087-05-18,2087-05-21
10417,80,10417,2037-01-16,2037-01-22
10418,349,10418,2070-08-02,2070-08-09
10419,334,10419,2082-12-09,2082-12-27
10420,289,10420,2045-04-26,2045-05-10
10421,368,10421,2026-03-14,2026-03-18
10422,241,10422,2051-07-19,2051-07-20
10423,250,10423,2039-09-01,2039-09-08
10424,2,10424,2085-07-05,2085-07-13
10425,38,10425,2047-06-27,2047-07-16
10426,34,10426,2084-09-18,2084-09-26
10427,379,10427,2093-03-30,2093-04-03
10428,51,10428,2023-12-11,2023-12-15
10429,177,10429,2034-09-25,2034-10-05
10430,107,10430,2079-09-27,2079-10-11
10431,17,10431,2058-02-12,2058-02-27
10432,151,10432,2056-09-20,2056-10-08
10433,290,10433,2085-03-25,2085-03-28
10434,381,10434,2087-11-07,2087-11-23
10435,223,10435,2096-06-09,2096-06-17
10436,296,10436,2091-07-29,2091-08-07
10437,381,10437,2061-12-08,2061-12-26
10438,348,10438,2069-07-11,2069-07-21
10439,343,10439,2037-03-13,2037-03-30
10440,68,10440,2025-04-10,2025-04-29
10441,181,10441,2040-03-31,2040-04-09
10442,129,10442,2032-07-31,2032-08-04
10443,209,10443,2032-10-09,2032-10-22
10444,420,10444,2034-01-12,2034-01-22
10445,77,10445,2063-03-17,2063-03-29
10446,402,10446,2047-01-23,2047-02-09
10447,402,10447,2055-01-20,2055-01-29
10448,310,10448,2064-03-03,2064-03-17
10449,55,10449,2051-10-12,2051-10-28
10450,161,10450,2099-05-19,2099-06-07
10451,345,10451,2087-03-09,2087-03-11
10452,261,10452,2020-03-26,2020-04-10
10453,221,10453,2060-03-01,2060-03-20
10454,17,10454,2036-11-11,2036-11-13
10455,367,10455,2045-01-12,2045-01-31
10456,300,10456,2059-10-25,2059-11-01
10457,181,10457,2021-11-30,2021-12-16
10458,265,10458,2065-02-07,2065-02-23
10459,30,10459,2023-07-10,2023-07-24
10460,218,10460,2057-03-28,2057-03-31
10461,368,10461,2071-04-30,2071-05-14
10462,294,10462,2037-03-19,2037-03-19
10463,34,10463,2081-07-21,2081-08-04
10464,27,10464,2023-10-28,2023-11-12
10465,67,10465,2081-05-31,2081-06-14
10466,409,10466,2032-08-28,2032-09-11
10467,406,10467,2032-02-22,2032-03-07
10468,295,10468,2092-09-14,2092-09-23
10469,376,10469,2078-06-24,2078-06-30
10470,207,10470,2070-08-16,2070-08-31
10471,256,10471,2041-01-08,2041-01-17
10472,49,10472,2098-11-12,2098-11-29
10473,39,10473,2087-01-14,2087-01-28
10474,112,10474,2055-08-21,2055-09-08
10475,449,10475,2081-03-29,2081-04-10
10476,356,10476,2086-01-10,2086-01-27
10477,219,10477,2084-10-27,2084-10-30
10478,123,10478,2045-04-09,2045-04-28
10479,259,10479,2057-12-03,2057-12-11
10480,75,10480,2072-10-11,2072-10-25
10481,345,10481,2030-02-26,2030-02-26
10482,239,10482,2084-03-11,2084-03-20
10483,14,10483,2088-10-31,2088-11-16
10484,7,10484,2089-11-10,2089-11-18
10485,107,10485,2075-05-14,2075-05-19
10486,302,10486,2046-09-29,2046-10-05
10487,154,10487,2054-06-02,2054-06-21
10488,436,10488,2029-02-13,2029-02-24
10489,92,10489,2031-02-11,2031-02-24
10490,219,10490,2068-09-07,2068-09-21
10491,86,10491,2096-07-29,2096-08-10
10492,62,10492,2083-01-01,2083-01-08
10493,132,10493,2053-10-21,2053-10-29
10494,38,10494,2036-11-17,2036-12-05
10495,254,10495,2094-07-13,2094-08-01
10496,47,10496,2089-12-07,2089-12-11
10497,321,10497,2067-09-06,2067-09-11
10498,171,10498,2058-03-29,2058-04-09
10499,75,10499,2079-10-06,2079-10-15
10500,124,10500,2038-07-26,2038-08-14
10501,283,10501,2049-10-14,2049-10-19
10502,415,10502,2084-06-23,2084-06-27
10503,284,10503,2052-07-11,2052-07-27
10504,232,10504,2074-01-01,2074-01-04
10505,147,10505,2055-05-07,2055-05-19
10506,100,10506,2058-07-23,2058-08-06
10507,199,10507,2024-01-09,2024-01-12
10508,168,10508,2060-07-30,2060-08-11
10509,258,10509,2038-12-29,2038-12-30
10510,334,10510,2039-10-12,2039-10-15
10511,199,10511,2061-08-17,2061-08-19
10512,406,10512,2090-10-17,2090-10-28
10513,227,10513,2050-12-19,2050-12-29
10514,38,10514,2089-05-15,2089-05-29
10515,418,10515,2038-07-01,2038-07-15
10516,10,10516,2064-03-15,2064-03-30
10517,67,10517,2039-06-19,2039-07-07
10518,176,10518,2021-07-12,2021-07-24
10519,146,10519,2059-04-04,2059-04-19
10520,330,10520,2033-07-08,2033-07-15
10521,178,10521,2021-10-12,2021-10-23
10522,441,10522,2084-07-27,2084-08-04
10523,386,10523,2019-11-19,2019-11-22
10524,145,10524,2055-01-14,2055-01-20
10525,267,10525,2047-01-09,2047-01-18
10526,310,10526,2047-04-02,2047-04-03
10527,404,10527,2086-11-14,2086-11-24
10528,9,10528,2062-01-18,2062-01-19
10529,145,10529,2030-10-16,2030-10-30
10530,197,10530,2079-12-19,2080-01-06
10531,354,10531,2061-10-27,2061-11-02
10532,110,10532,2080-01-31,2080-02-03
10533,431,10533,2093-04-28,2093-05-08
10534,200,10534,2063-12-24,2063-12-28
10535,442,10535,2090-08-09,2090-08-14
10536,177,10536,2023-05-31,2023-06-15
10537,352,10537,2060-04-13,2060-04-21
10538,165,10538,2054-02-17,2054-02-20
10539,103,10539,2039-04-13,2039-04-16
10540,12,10540,2053-12-26,2054-01-08
10541,191,10541,2071-07-12,2071-07-17
10542,332,10542,2088-04-15,2088-05-02
10543,372,10543,2054-08-20,2054-08-22
10544,97,10544,2082-08-21,2082-09-03
10545,126,10545,2057-06-17,2057-06-24
10546,268,10546,2039-01-16,2039-01-30
10547,413,10547,2027-04-03,2027-04-15
10548,82,10548,2047-11-14,2047-11-29
10549,404,10549,2088-02-17,2088-03-03
10550,8,10550,2056-02-08,2056-02-12
10551,215,10551,2043-07-19,2043-07-19
10552,310,10552,2084-07-29,2084-08-03
10553,239,10553,2020-09-26,2020-10-09
10554,386,10554,2031-05-12,2031-05-18
10555,389,10555,2085-02-23,2085-02-26
10556,392,10556,2028-06-16,2028-07-04
10557,185,10557,2087-04-29,2087-05-16
10558,331,10558,2099-11-29,2099-12-12
10559,145,10559,2046-05-13,2046-05-15
10560,202,10560,2050-07-14,2050-07-21
10561,25,10561,2080-08-22,2080-09-03
10562,126,10562,2052-03-15,2052-03-24
10563,45,10563,2033-11-23,2033-12-05
10564,327,10564,2098-10-24,2098-10-29
10565,337,10565,2093-02-08,2093-02-23
10566,145,10566,2062-10-21,2062-10-30
10567,44,10567,2037-07-29,2037-08-16
10568,290,10568,2052-05-09,2052-05-23
10569,195,10569,2056-02-02,2056-02-09
10570,408,10570,2036-07-01,2036-07-14
10571,362,10571,2070-02-04,2070-02-11
10572,183,10572,2063-08-28,2063-09-03
10573,444,10573,2083-09-06,2083-09-09
10574,214,10574,2020-11-03,2020-11-17
10575,148,10575,2047-10-07,2047-10-24
10576,125,10576,2065-11-05,2065-11-19
10577,173,10577,2028-01-31,2028-02-12
10578,323,10578,2094-07-15,2094-07-25
10579,122,10579,2053-08-18,2053-09-03
10580,447,10580,2090-10-10,2090-10-24
10581,274,10581,2066-03-29,2066-04-06
10582,300,10582,2052-05-12,2052-05-18
10583,31,10583,2025-12-30,2026-01-18
10584,399,10584,2036-04-02,2036-04-10
10585,79,10585,2094-04-06,2094-04-19
10586,85,10586,2021-05-10,2021-05-14
10587,320,10587,2091-02-16,2091-02-18
10588,412,10588,2056-06-23,2056-07-07
10589,241,10589,2031-08-21,2031-08-26
10590,432,10590,2064-02-06,2064-02-25
10591,348,10591,2050-06-01,2050-06-07
10592,107,10592,2060-04-06,2060-04-10
10593,420,10593,2081-08-15,2081-08-19
10594,169,10594,2094-11-27,2094-12-05
10595,279,10595,2053-04-13,2053-04-30
10596,63,10596,2049-11-08,2049-11-24
10597,291,10597,2069-07-19,2069-07-28
10598,21,10598,2041-05-23,2041-06-07
10599,383,10599,2023-03-04,2023-03-04
10600,126,10600,2083-07-08,2083-07-23
10601,286,10601,2057-01-25,2057-02-06
10602,55,10602,2038-08-06,2038-08-22
10603,128,10603,2086-10-17,2086-10-23
10604,21,10604,2095-11-26,2095-12-11
10605,9,10605,2052-06-05,2052-06-12
10606,306,10606,2043-03-11,2043-03-24
10607,221,10607,2057-03-14,2057-03-26
10608,116,10608,2037-06-06,2037-06-08
10609,107,10609,2029-12-03,2029-12-09
10610,232,10610,2035-01-11,2035-01-27
10611,132,10611,2055-01-20,2055-02-07
10612,104,10612,2058-11-07,2058-11-09
10613,28,10613,2080-01-27,2080-02-13
10614,286,10614,2099-09-20,2099-10-02
10615,21,10615,2028-03-02,2028-03-04
10616,324,10616,2024-05-28,2024-05-30
10617,147,10617,2089-08-01,2089-08-17
10618,307,10618,2038-06-06,2038-06-24
10619,313,10619,2036-02-10,2036-02-25
10620,413,10620,2080-05-08,2080-05-20
10621,437,10621,2052-04-30,2052-05-12
10622,342,10622,2022-06-18,2022-06-19
10623,334,10623,2074-10-26,2074-11-12
10624,349,10624,2023-12-31,2024-01-11
10625,224,10625,2034-07-12,2034-07-15
10626,6,10626,2089-12-15,2089-12-16
10627,231,10627,2082-06-08,2082-06-14
10628,447,10628,2044-08-28,2044-09-06
10629,315,10629,2039-12-27,2040-01-14
10630,21,10630,2099-08-02,2099-08-18
10631,144,10631,2049-08-18,2049-09-06
10632,215,10632,2074-05-03,2074-05-10
10633,250,10633,2046-11-06,2046-11-18
10634,247,10634,2054-07-29,2054-08-09
10635,318,10635,2032-02-25,2032-03-06
10636,344,10636,2036-05-30,2036-06-17
10637,136,10637,2032-09-09,2032-09-16
10638,151,10638,2042-08-22,2042-08-28
10639,172,10639,2064-04-13,2064-04-19
10640,224,10640,2026-03-24,2026-03-28
10641,255,10641,2056-08-07,2056-08-20
10642,369,10642,2023-06-17,2023-07-04
10643,395,10643,2060-11-08,2060-11-12
10644,364,10644,2078-09-18,2078-09-30
10645,185,10645,2082-01-14,2082-01-29
10646,133,10646,2091-02-16,2091-02-19
10647,173,10647,2071-12-19,2071-12-22
10648,269,10648,2053-05-09,2053-05-23
10649,330,10649,2024-01-18,2024-02-05
10650,217,10650,2072-04-07,2072-04-07
10651,206,10651,2086-11-01,2086-11-07
10652,334,10652,2023-09-12,2023-09-30
10653,3,10653,2023-10-16,2023-10-30
10654,88,10654,2055-11-22,2055-12-07
10655,372,10655,2023-06-18,2023-06-23
10656,278,10656,2052-01-12,2052-01-18
10657,110,10657,2056-03-09,2056-03-23
10658,330,10658,2097-05-20,2097-06-02
10659,344,10659,2035-05-21,2035-06-05
10660,73,10660,2058-06-30,2058-07-19
10661,174,10661,2073-01-30,2073-02-13
10662,185,10662,2053-12-05,2053-12-15
10663,273,10663,2024-08-05,2024-08-13
10664,76,10664,2040-09-20,2040-09-29
10665,442,10665,2084-02-20,2084-02-24
10666,435,10666,2072-02-20,2072-03-01
10667,86,10667,2038-05-26,2038-06-06
10668,235,10668,2079-01-31,2079-02-09
10669,56,10669,2099-11-22,2099-12-02
10670,34,10670,2044-02-21,2044-03-05
10671,83,10671,2088-11-18,2088-11-25
10672,354,10672,2051-04-24,2051-05-07
10673,345,10673,2076-09-08,2076-09-27
10674,231,10674,2064-02-19,2064-02-24
10675,196,10675,2084-05-31,2084-06-04
10676,14,10676,2047-10-08,2047-10-10
10677,104,10677,2036-12-06,2036-12-25
10678,155,10678,2039-06-22,2039-07-07
10679,51,10679,2058-11-16,2058-11-18
10680,339,10680,2031-08-29,2031-09-15
10681,16,10681,2022-04-17,2022-04-30
10682,135,10682,2034-02-12,2034-02-21
10683,55,10683,2054-05-04,2054-05-18
10684,9,10684,2086-05-10,2086-05-18
10685,142,10685,2050-07-13,2050-07-19
10686,393,10686,2054-10-25,2054-11-03
10687,418,10687,2092-09-30,2092-10-04
10688,2,10688,2066-02-14,2066-02-25
10689,220,10689,2042-08-27,2042-09-13
10690,323,10690,2070-02-10,2070-02-17
10691,146,10691,2040-08-31,2040-09-05
10692,380,10692,2063-02-10,2063-02-19
10693,240,10693,2041-08-10,2041-08-14
10694,116,10694,2063-12-06,2063-12-08
10695,356,10695,2057-11-13,2057-12-01
10696,322,10696,2081-01-09,2081-01-26
10697,151,10697,2040-10-29,2040-11-02
10698,271,10698,2098-08-05,2098-08-05
10699,248,10699,2082-10-12,2082-10-30
10700,393,10700,2094-07-13,2094-07-20
10701,204,10701,2083-03-30,2083-04-11
10702,353,10702,2034-10-12,2034-10-27
10703,115,10703,2044-02-28,2044-03-04
10704,382,10704,2064-11-18,2064-11-30
10705,412,10705,2028-05-28,2028-06-13
10706,30,10706,2099-04-24,2099-04-25
10707,45,10707,2073-11-12,2073-11-18
10708,379,10708,2080-11-25,2080-12-01
10709,321,10709,2064-12-05,2064-12-24
10710,95,10710,2056-04-07,2056-04-13
10711,445,10711,2088-03-15,2088-04-02
10712,442,10712,2035-09-21,2035-09-27
10713,110,10713,2070-11-21,2070-12-02
10714,150,10714,2025-01-03,2025-01-12
10715,160,10715,2025-07-12,2025-07-12
10716,252,10716,2020-08-13,2020-08-30
10717,339,10717,2092-05-27,2092-06-06
10718,138,10718,2081-01-18,2081-01-26
10719,124,10719,2068-06-28,2068-07-11
10720,83,10720,2085-04-22,2085-04-25
10721,66,10721,2040-02-14,2040-02-23
10722,275,10722,2043-05-30,2043-06-10
10723,101,10723,2032-04-13,2032-05-01
10724,43,10724,2061-10-05,2061-10-12
10725,327,10725,2051-06-25,2051-07-07
10726,6,10726,2058-07-17,2058-07-30
10727,31,10727,2087-07-11,2087-07-11
10728,416,10728,2095-11-10,2095-11-19
10729,78,10729,2072-09-28,2072-10-12
10730,391,10730,2029-11-13,2029-11-21
10731,121,10731,2098-05-29,2098-06-15
10732,168,10732,2047-12-03,2047-12-19
10733,121,10733,2037-05-15,2037-05-19
10734,139,10734,2086-09-02,2086-09-05
10735,19,10735,2095-05-20,2095-06-08
10736,222,10736,2098-12-27,2099-01-10
10737,225,10737,2052-12-22,2053-01-07
10738,213,10738,2028-04-04,2028-04-15
10739,1,10739,2037-02-19,2037-03-05
10740,253,10740,2097-08-13,2097-08-19
10741,422,10741,2054-02-27,2054-03-14
10742,333,10742,2093-07-08,2093-07-11
10743,343,10743,2071-09-12,2071-09-30
10744,16,10744,2076-12-31,2077-01-05
10745,172,10745,2087-03-27,2087-04-03
10746,92,10746,2031-05-07,2031-05-24
10747,39,10747,2030-07-19,2030-07-29
10748,422,10748,2056-04-02,2056-04-17
10749,232,10749,2028-09-29,2028-10-02
10750,419,10750,2056-05-02,2056-05-07
10751,25,10751,2067-01-29,2067-01-30
10752,66,10752,2021-01-06,2021-01-09
10753,148,10753,2041-09-14,2041-09-29
10754,61,10754,2061-12-25,2062-01-04
10755,413,10755,2097-07-24,2097-08-01
10756,380,10756,2040-03-06,2040-03-18
10757,444,10757,2021-08-13,2021-08-22
10758,368,10758,2091-09-04,2091-09-10
10759,251,10759,2095-10-28,2095-11-10
10760,9,10760,2050-12-12,2050-12-13
10761,181,10761,2039-03-05,2039-03-05
10762,172,10762,2032-06-10,2032-06-14
10763,101,10763,2081-01-13,2081-01-29
10764,214,10764,2081-11-10,2081-11-25
10765,390,10765,2022-05-22,2022-05-22
10766,107,10766,2090-04-05,2090-04-15
10767,328,10767,2073-12-20,2073-12-24
10768,359,10768,2091-12-31,2092-01-08
10769,88,10769,2023-04-19,2023-04-26
10770,35,10770,2033-01-22,2033-02-02
10771,323,10771,2099-02-26,2099-03-11
10772,7,10772,2079-10-25,2079-11-08
10773,148,10773,2070-01-03,2070-01-17
10774,221,10774,2086-12-25,2086-12-31
10775,341,10775,2030-09-17,2030-10-04
10776,215,10776,2072-08-08,2072-08-11
10777,385,10777,2072-11-12,2072-11-15
10778,445,10778,2037-05-25,2037-06-04
10779,373,10779,2068-01-20,2068-01-22
10780,339,10780,2092-12-08,2092-12-23
10781,170,10781,2073-12-24,2074-01-09
10782,417,10782,2045-04-02,2045-04-06
10783,215,10783,2061-02-21,2061-03-03
10784,269,10784,2083-09-26,2083-10-05
10785,384,10785,2059-10-24,2059-11-10
10786,441,10786,2023-02-17,2023-03-01
10787,264,10787,2053-10-04,2053-10-04
10788,275,10788,2040-05-30,2040-06-01
10789,96,10789,2046-10-16,2046-11-01
10790,331,10790,2059-11-27,2059-12-14
10791,217,10791,2084-07-22,2084-08-01
10792,447,10792,2045-03-26,2045-04-13
10793,137,10793,2029-09-11,2029-09-30
10794,283,10794,2071-12-20,2071-12-30
10795,404,10795,2021-10-30,2021-11-02
10796,218,10796,2032-06-17,2032-07-04
10797,300,10797,2066-08-27,2066-09-14
10798,279,10798,2066-07-07,2066-07-16
10799,62,10799,2032-08-06,2032-08-19
10800,414,10800,2026-04-20,2026-04-20
10801,232,10801,2036-02-14,2036-03-04
10802,300,10802,2037-10-08,2037-10-17
10803,163,10803,2086-05-03,2086-05-14
10804,295,10804,2039-08-12,2039-08-12
10805,145,10805,2071-10-26,2071-11-04
10806,221,10806,2054-06-05,2054-06-16
10807,24,10807,2021-06-03,2021-06-19
10808,207,10808,2095-04-20,2095-05-07
10809,386,10809,2082-02-28,2082-03-04
10810,145,10810,2022-03-10,2022-03-13
10811,253,10811,2025-07-28,2025-08-06
10812,175,10812,2034-12-28,2035-01-14
10813,390,10813,2023-11-30,2023-12-06
10814,236,10814,2049-10-09,2049-10-19
10815,380,10815,2051-01-15,2051-01-16
10816,419,10816,2089-05-21,2089-06-06
10817,290,10817,2057-08-22,2057-08-30
10818,184,10818,2019-09-04,2019-09-04
10819,340,10819,2057-06-08,2057-06-08
10820,279,10820,2068-09-28,2068-10-08
10821,53,10821,2082-11-08,2082-11-15
10822,221,10822,2028-11-02,2028-11-10
10823,346,10823,2044-11-30,2044-12-03
10824,371,10824,2040-02-20,2040-02-21
10825,245,10825,2099-02-23,2099-02-23
10826,4,10826,2070-01-11,2070-01-27
10827,419,10827,2036-11-22,2036-11-22
10828,109,10828,2059-05-27,2059-05-29
10829,309,10829,2092-07-04,2092-07-05
10830,1,10830,2020-03-01,2020-03-10
10831,389,10831,2085-05-28,2085-05-28
10832,203,10832,2034-03-09,2034-03-20
10833,109,10833,2084-06-02,2084-06-14
10834,107,10834,2086-05-28,2086-06-02
10835,34,10835,2044-07-02,2044-07-12
10836,308,10836,2091-06-21,2091-06-28
10837,76,10837,2042-09-16,2042-09-25
10838,31,10838,2092-06-17,2092-07-03
10839,361,10839,2020-12-28,2021-01-03
10840,214,10840,2063-11-12,2063-11-28
10841,332,10841,2032-06-19,2032-07-07
10842,139,10842,2089-04-02,2089-04-12
10843,86,10843,2060-04-24,2060-05-04
10844,420,10844,2052-04-25,2052-04-29
10845,175,10845,2095-03-24,2095-03-28
10846,140,10846,2087-06-30,2087-07-03
10847,401,10847,2035-07-16,2035-07-24
10848,341,10848,2081-08-20,2081-08-31
10849,92,10849,2072-06-24,2072-07-11
10850,288,10850,2034-08-16,2034-08-17
10851,46,10851,2097-05-23,2097-06-03
10852,319,10852,2094-02-02,2094-02-14
10853,245,10853,2035-12-27,2036-01-14
10854,180,10854,2038-02-11,2038-02-24
10855,186,10855,2052-02-17,2052-03-04
10856,54,10856,2094-08-09,2094-08-21
10857,333,10857,2046-11-29,2046-12-10
10858,415,10858,2069-12-09,2069-12-16
10859,449,10859,2083-11-16,2083-11-21
10860,224,10860,2091-08-15,2091-08-31
10861,13,10861,2063-03-08,2063-03-20
10862,36,10862,2094-11-09,2094-11-17
10863,139,10863,2088-09-17,2088-09-28
10864,206,10864,2080-04-07,2080-04-09
10865,386,10865,2042-09-25,2042-09-25
10866,427,10866,2037-03-07,2037-03-21
10867,162,10867,2042-10-31,2042-11-04
10868,146,10868,2031-05-24,2031-06-11
10869,155,10869,2028-03-09,2028-03-09
10870,5,10870,2058-06-05,2058-06-09
10871,38,10871,2075-05-13,2075-05-30
10872,127,10872,2021-06-15,2021-06-18
