restid,nombre_restaurant,direccion,telefono,descripcion_restaurant,rid,pid,nombre_plato,descripcion,precio
30,Alva-Barajas A.C.,"Circuito Elizondo 891 Edif. 664 , Depto. 326",+56939179759,Doloremque iusto quis tempore labore. Nam nobis vitae dolore harum ducimus modi labore. Similique repudiandae aperiam consectetur sunt amet ducimus.,6,304,Ensaladilla de Vitoria,Maxime fugiat possimus voluptates doloremque eius. Nesciunt ratione eius id modi consequatur quo. Dignissimos provident excepturi iste officia. Nostrum veniam aliquid culpa.,15745.85
30,Alva-Barajas A.C.,"Circuito Elizondo 891 Edif. 664 , Depto. 326",+56939179759,Doloremque iusto quis tempore labore. Nam nobis vitae dolore harum ducimus modi labore. Similique repudiandae aperiam consectetur sunt amet ducimus.,6,305,Ensalada veraniega,Illum explicabo id quidem quis libero dolore. Porro cumque nisi nam reprehenderit impedit.,22399.46
30,Alva-Barajas A.C.,"Circuito Elizondo 891 Edif. 664 , Depto. 326",+56939179759,Doloremque iusto quis tempore labore. Nam nobis vitae dolore harum ducimus modi labore. Similique repudiandae aperiam consectetur sunt amet ducimus.,6,306,Salchichas al vino,Pariatur repellendus pariatur vel laborum quia. Assumenda expedita non aliquid minima impedit. Voluptates corporis cum provident porro laboriosam vitae repellat.,18560.67
30,Alva-Barajas A.C.,"Circuito Elizondo 891 Edif. 664 , Depto. 326",+56939179759,Doloremque iusto quis tempore labore. Nam nobis vitae dolore harum ducimus modi labore. Similique repudiandae aperiam consectetur sunt amet ducimus.,6,307,Ensalada de espinacas con jamón y vinagreta de cacahuetes,Excepturi aliquam ipsa error eligendi excepturi perferendis. Placeat maxime voluptatem ab perferendis.,23464.4
30,Alva-Barajas A.C.,"Circuito Elizondo 891 Edif. 664 , Depto. 326",+56939179759,Doloremque iusto quis tempore labore. Nam nobis vitae dolore harum ducimus modi labore. Similique repudiandae aperiam consectetur sunt amet ducimus.,6,308,Ensalada veraniega,Itaque aspernatur soluta. Blanditiis sint distinctio. Ipsa quibusdam a blanditiis doloremque amet.,24457.34
30,Alva-Barajas A.C.,"Circuito Elizondo 891 Edif. 664 , Depto. 326",+56939179759,Doloremque iusto quis tempore labore. Nam nobis vitae dolore harum ducimus modi labore. Similique repudiandae aperiam consectetur sunt amet ducimus.,6,309,"Macarrones con calabacín, pimientos y tomates",Hic corrupti odio beatae accusamus aliquid. Asperiores ducimus ad.,10037.87
31,"Muñiz, Urrutia y Montañez",Callejón Norte Griego 586 Interior 163,+56973116300,In inventore totam odio deleniti debitis nesciunt. Quisquam ipsam officia quibusdam ut dolor nemo. Sint at cupiditate maxime animi perferendis repellendus.,6,310,Alcachofas a la catalana,Fugiat beatae amet officiis consequuntur sapiente reiciendis. Quam a porro at minima itaque nam. Molestiae cumque officia.,6592.62
31,"Muñiz, Urrutia y Montañez",Callejón Norte Griego 586 Interior 163,+56973116300,In inventore totam odio deleniti debitis nesciunt. Quisquam ipsam officia quibusdam ut dolor nemo. Sint at cupiditate maxime animi perferendis repellendus.,6,311,Pochas en vinagreta,In aliquam dolorem a necessitatibus quasi similique. Quos placeat ullam repudiandae a assumenda officia. Aliquam dicta modi unde reiciendis rem.,9224.58
31,"Muñiz, Urrutia y Montañez",Callejón Norte Griego 586 Interior 163,+56973116300,In inventore totam odio deleniti debitis nesciunt. Quisquam ipsam officia quibusdam ut dolor nemo. Sint at cupiditate maxime animi perferendis repellendus.,6,312,Carpachio de champiñones con vinagreta caliente de jamón,Consectetur corporis at quasi. Hic voluptates recusandae quidem magnam.,12853.03
31,"Muñiz, Urrutia y Montañez",Callejón Norte Griego 586 Interior 163,+56973116300,In inventore totam odio deleniti debitis nesciunt. Quisquam ipsam officia quibusdam ut dolor nemo. Sint at cupiditate maxime animi perferendis repellendus.,6,313,"Ensalada de pollo, queso fresco y piñones",Tempora nesciunt consequuntur vero totam quo distinctio. Quam accusantium quam minima quia id accusantium consequuntur. Eligendi labore adipisci maiores ipsum debitis.,19186.14
31,"Muñiz, Urrutia y Montañez",Callejón Norte Griego 586 Interior 163,+56973116300,In inventore totam odio deleniti debitis nesciunt. Quisquam ipsam officia quibusdam ut dolor nemo. Sint at cupiditate maxime animi perferendis repellendus.,6,314,Tortilla de calabacín,Tempora alias distinctio nisi velit. Natus vero corrupti quidem. Omnis atque perspiciatis perferendis maiores consequuntur tempore.,10759.28
31,"Muñiz, Urrutia y Montañez",Callejón Norte Griego 586 Interior 163,+56973116300,In inventore totam odio deleniti debitis nesciunt. Quisquam ipsam officia quibusdam ut dolor nemo. Sint at cupiditate maxime animi perferendis repellendus.,6,315,Espaguetis con gambas al ajillo,Fugiat quae similique excepturi corrupti. Voluptas nulla veniam. Facilis aliquid sed aliquid commodi similique voluptates nam.,6669.93
31,"Muñiz, Urrutia y Montañez",Callejón Norte Griego 586 Interior 163,+56973116300,In inventore totam odio deleniti debitis nesciunt. Quisquam ipsam officia quibusdam ut dolor nemo. Sint at cupiditate maxime animi perferendis repellendus.,6,316,Caballa con salsa de ajo y zumo de limón,Consectetur molestias nostrum. Dolor adipisci ad ducimus natus. Optio mollitia blanditiis tempora hic.,3282.9
31,"Muñiz, Urrutia y Montañez",Callejón Norte Griego 586 Interior 163,+56973116300,In inventore totam odio deleniti debitis nesciunt. Quisquam ipsam officia quibusdam ut dolor nemo. Sint at cupiditate maxime animi perferendis repellendus.,6,317,Fetuccini con berenjenas,Ipsam exercitationem ab odit voluptatibus.,11488.85
31,"Muñiz, Urrutia y Montañez",Callejón Norte Griego 586 Interior 163,+56973116300,In inventore totam odio deleniti debitis nesciunt. Quisquam ipsam officia quibusdam ut dolor nemo. Sint at cupiditate maxime animi perferendis repellendus.,6,318,Guiso de Carne con Alcachofas,Modi mollitia earum quibusdam commodi dicta ex. Repudiandae inventore nisi vero quo quos ab laudantium.,4030.89
31,"Muñiz, Urrutia y Montañez",Callejón Norte Griego 586 Interior 163,+56973116300,In inventore totam odio deleniti debitis nesciunt. Quisquam ipsam officia quibusdam ut dolor nemo. Sint at cupiditate maxime animi perferendis repellendus.,6,319,Ensalada de arroz basmati,Neque dolorem totam sit nemo odio. Maxime maiores quos quas accusantium.,6244.22
32,Fierro S.C.,Retorno Paraguay 728 Interior 798,+56988409899,Dolorem amet architecto ratione quia. Modi voluptatibus velit aperiam explicabo. Nulla sed nihil voluptates dolorum iste voluptatum.,6,320,Salteado de garbanzos con pollo y verduras,Praesentium eos tempora. Id asperiores quam laudantium necessitatibus vero. Iure amet voluptatibus exercitationem distinctio voluptatibus perspiciatis.,13004.1
32,Fierro S.C.,Retorno Paraguay 728 Interior 798,+56988409899,Dolorem amet architecto ratione quia. Modi voluptatibus velit aperiam explicabo. Nulla sed nihil voluptates dolorum iste voluptatum.,6,321,Spaguetti con salsa de champiñones,Fugit repellendus at libero optio laudantium exercitationem. At temporibus reiciendis odit vero. Aspernatur deserunt dicta.,9859.7
32,Fierro S.C.,Retorno Paraguay 728 Interior 798,+56988409899,Dolorem amet architecto ratione quia. Modi voluptatibus velit aperiam explicabo. Nulla sed nihil voluptates dolorum iste voluptatum.,6,322,Requetés,Exercitationem quod tempore rem est pariatur. Saepe sit voluptatibus iusto omnis tempore minima.,15741.98
32,Fierro S.C.,Retorno Paraguay 728 Interior 798,+56988409899,Dolorem amet architecto ratione quia. Modi voluptatibus velit aperiam explicabo. Nulla sed nihil voluptates dolorum iste voluptatum.,6,323,Macarrones con berenjenas,Provident officiis blanditiis doloremque incidunt voluptatibus. Cupiditate voluptatum eos saepe quam.,8891.77
32,Fierro S.C.,Retorno Paraguay 728 Interior 798,+56988409899,Dolorem amet architecto ratione quia. Modi voluptatibus velit aperiam explicabo. Nulla sed nihil voluptates dolorum iste voluptatum.,6,324,Bonito escabechado a la riojana,Labore quibusdam fugit facilis repudiandae iste. Provident quos similique ipsa natus blanditiis unde.,3124.76
32,Fierro S.C.,Retorno Paraguay 728 Interior 798,+56988409899,Dolorem amet architecto ratione quia. Modi voluptatibus velit aperiam explicabo. Nulla sed nihil voluptates dolorum iste voluptatum.,6,325,Macarrones con calabacin,Aliquam dignissimos soluta itaque unde assumenda. Aut quaerat sunt occaecati esse officia expedita.,16198.11
32,Fierro S.C.,Retorno Paraguay 728 Interior 798,+56988409899,Dolorem amet architecto ratione quia. Modi voluptatibus velit aperiam explicabo. Nulla sed nihil voluptates dolorum iste voluptatum.,6,326,Albóndigas de bonito,Provident excepturi fugiat suscipit pariatur. Accusantium autem eligendi. Omnis eius explicabo.,14726.93
32,Fierro S.C.,Retorno Paraguay 728 Interior 798,+56988409899,Dolorem amet architecto ratione quia. Modi voluptatibus velit aperiam explicabo. Nulla sed nihil voluptates dolorum iste voluptatum.,6,327,Tortilla de calabacín,Neque id rem hic fuga adipisci odit. Esse repellendus nihil ratione. Natus officia dolore beatae ea in laudantium.,23172.25
32,Fierro S.C.,Retorno Paraguay 728 Interior 798,+56988409899,Dolorem amet architecto ratione quia. Modi voluptatibus velit aperiam explicabo. Nulla sed nihil voluptates dolorum iste voluptatum.,6,328,Fritada de pulpo,Omnis modi saepe tempora. Maxime veritatis aliquid delectus voluptas.,19393.31
32,Fierro S.C.,Retorno Paraguay 728 Interior 798,+56988409899,Dolorem amet architecto ratione quia. Modi voluptatibus velit aperiam explicabo. Nulla sed nihil voluptates dolorum iste voluptatum.,6,329,Macarrones con calabacin,Magni eius doloremque maiores hic ab vitae.,17832.23
33,"Industrias Méndez, Carbajal y Cotto",Cerrada Norte Rodríquez 573 Interior 924,+56952789315,Distinctio excepturi a perferendis cum tempora id nam. Dicta perspiciatis perferendis officia porro. Nihil rem possimus neque voluptas. Mollitia doloremque non inventore occaecati praesentium dolor.,6,330,"Ensalada de espinacas, queso de cabra, piñones, bacon",Minima cumque veniam sit quia saepe laborum iusto. Ad aspernatur sit neque error quo dicta.,6130.54
33,"Industrias Méndez, Carbajal y Cotto",Cerrada Norte Rodríquez 573 Interior 924,+56952789315,Distinctio excepturi a perferendis cum tempora id nam. Dicta perspiciatis perferendis officia porro. Nihil rem possimus neque voluptas. Mollitia doloremque non inventore occaecati praesentium dolor.,6,331,"Macarrones con salchichas, champiñones y ajos tiernos",Aperiam voluptatum suscipit ipsa quisquam est esse. Temporibus fugiat magnam doloribus veniam adipisci blanditiis aliquid.,8558.76
33,"Industrias Méndez, Carbajal y Cotto",Cerrada Norte Rodríquez 573 Interior 924,+56952789315,Distinctio excepturi a perferendis cum tempora id nam. Dicta perspiciatis perferendis officia porro. Nihil rem possimus neque voluptas. Mollitia doloremque non inventore occaecati praesentium dolor.,6,332,Garbanzos con Sanfaina,Maxime dolorum ipsa fuga. Ipsa eum laudantium fugiat iste fugit maiores.,13442.41
33,"Industrias Méndez, Carbajal y Cotto",Cerrada Norte Rodríquez 573 Interior 924,+56952789315,Distinctio excepturi a perferendis cum tempora id nam. Dicta perspiciatis perferendis officia porro. Nihil rem possimus neque voluptas. Mollitia doloremque non inventore occaecati praesentium dolor.,6,333,salpicón de marisco,Quidem accusantium ea minus incidunt. Ea sint asperiores reiciendis earum sapiente.,8103.26
33,"Industrias Méndez, Carbajal y Cotto",Cerrada Norte Rodríquez 573 Interior 924,+56952789315,Distinctio excepturi a perferendis cum tempora id nam. Dicta perspiciatis perferendis officia porro. Nihil rem possimus neque voluptas. Mollitia doloremque non inventore occaecati praesentium dolor.,6,334,Pollo al ajillo,Assumenda placeat praesentium illo dicta maiores. Ea rem sed eaque aut nulla. Quis deserunt eligendi fugiat assumenda cumque.,4990.0
33,"Industrias Méndez, Carbajal y Cotto",Cerrada Norte Rodríquez 573 Interior 924,+56952789315,Distinctio excepturi a perferendis cum tempora id nam. Dicta perspiciatis perferendis officia porro. Nihil rem possimus neque voluptas. Mollitia doloremque non inventore occaecati praesentium dolor.,6,335,Spaghetti con pesto a la siciliana y piñones,Minima quibusdam deserunt inventore commodi fugiat rerum. Qui a tempore ut tempore officia.,11020.52
33,"Industrias Méndez, Carbajal y Cotto",Cerrada Norte Rodríquez 573 Interior 924,+56952789315,Distinctio excepturi a perferendis cum tempora id nam. Dicta perspiciatis perferendis officia porro. Nihil rem possimus neque voluptas. Mollitia doloremque non inventore occaecati praesentium dolor.,6,336,Berenjenas al horno con queso feta,At aspernatur doloribus dolorum eligendi suscipit. Error tempora et. Deserunt atque eius.,14673.27
33,"Industrias Méndez, Carbajal y Cotto",Cerrada Norte Rodríquez 573 Interior 924,+56952789315,Distinctio excepturi a perferendis cum tempora id nam. Dicta perspiciatis perferendis officia porro. Nihil rem possimus neque voluptas. Mollitia doloremque non inventore occaecati praesentium dolor.,6,337,Garbanzos con vegetales,Ullam totam possimus labore officia.,17478.96
33,"Industrias Méndez, Carbajal y Cotto",Cerrada Norte Rodríquez 573 Interior 924,+56952789315,Distinctio excepturi a perferendis cum tempora id nam. Dicta perspiciatis perferendis officia porro. Nihil rem possimus neque voluptas. Mollitia doloremque non inventore occaecati praesentium dolor.,6,338,Fettuccini con espárragos y jamón,Ut beatae ex atque. Odit laborum quam ad ipsam quia voluptates ea. Veritatis dolore iure adipisci placeat deserunt.,9832.78
33,"Industrias Méndez, Carbajal y Cotto",Cerrada Norte Rodríquez 573 Interior 924,+56952789315,Distinctio excepturi a perferendis cum tempora id nam. Dicta perspiciatis perferendis officia porro. Nihil rem possimus neque voluptas. Mollitia doloremque non inventore occaecati praesentium dolor.,6,339,Ensalada cariñosa,Nostrum velit magnam temporibus maiores recusandae porro. Et doloribus corrupti ratione. Laboriosam repellendus doloribus odit possimus iste ea quisquam. Laudantium eos sed doloremque illo vel non libero.,12252.01
34,"Proyectos León, Prado y Vela",Diagonal Federación de Rusia 363 Interior 920,+56967221256,Officiis delectus exercitationem cupiditate dolorum asperiores reiciendis. Eveniet sint expedita id a.,6,340,Arroz Eva,Fuga natus nisi. Tenetur voluptas facilis at repellat. Libero nulla accusantium fugit reiciendis illo iste.,4353.87
34,"Proyectos León, Prado y Vela",Diagonal Federación de Rusia 363 Interior 920,+56967221256,Officiis delectus exercitationem cupiditate dolorum asperiores reiciendis. Eveniet sint expedita id a.,6,341,"Ensalada de rúcula, queso y frutos secos",Officiis sed sint blanditiis libero dignissimos. Repellendus nesciunt nemo illo quidem quasi ea dolores. Quod doloribus dolorum qui sunt eaque.,4290.66
34,"Proyectos León, Prado y Vela",Diagonal Federación de Rusia 363 Interior 920,+56967221256,Officiis delectus exercitationem cupiditate dolorum asperiores reiciendis. Eveniet sint expedita id a.,6,342,Ensalada griega,Occaecati sed eligendi at. Nulla ex maiores dolores perspiciatis itaque.,4355.3
34,"Proyectos León, Prado y Vela",Diagonal Federación de Rusia 363 Interior 920,+56967221256,Officiis delectus exercitationem cupiditate dolorum asperiores reiciendis. Eveniet sint expedita id a.,6,343,Ensalada de canonigos con vinagreta de granada,Totam rem magni corporis nobis nesciunt. Praesentium distinctio dicta suscipit quidem itaque animi. Voluptas eum id incidunt quaerat dolorum.,2175.92
34,"Proyectos León, Prado y Vela",Diagonal Federación de Rusia 363 Interior 920,+56967221256,Officiis delectus exercitationem cupiditate dolorum asperiores reiciendis. Eveniet sint expedita id a.,6,344,Ensalada fritanga,Accusamus eum expedita autem facilis. Aspernatur quasi nobis eveniet eius quisquam explicabo. Libero quo sapiente ipsa vitae fugiat enim impedit.,16767.41
34,"Proyectos León, Prado y Vela",Diagonal Federación de Rusia 363 Interior 920,+56967221256,Officiis delectus exercitationem cupiditate dolorum asperiores reiciendis. Eveniet sint expedita id a.,6,345,Guisantes a la menta,Debitis laborum quibusdam quos. Assumenda ut veritatis quibusdam perferendis temporibus placeat.,24263.3
